id,trip_id,driver_id,type,amount,date
exp_12827,trip_3746,driver_23,Parking,525,2025-09-26T21:22:00
exp_12828,trip_3746,driver_23,FASTag Toll,661,2025-09-26T23:22:00
exp_12829,trip_3747,driver_46,Miscellaneous,1013,2025-09-26T12:34:00
exp_12830,trip_3747,driver_46,FASTag Toll,1493,2025-09-26T04:34:00
exp_12831,trip_3747,driver_46,Miscellaneous,690,2025-09-27T05:34:00
exp_12832,trip_3747,driver_46,Fines,604,2025-09-27T03:34:00
exp_12833,trip_3748,driver_74,Food Allowance,1082,2025-09-26T14:34:00
exp_12834,trip_3748,driver_74,Miscellaneous,1207,2025-09-26T16:34:00
exp_12835,trip_3748,driver_74,Parking,200,2025-09-26T15:34:00
exp_12836,trip_3748,driver_74,Fines,1293,2025-09-26T20:34:00
exp_12837,trip_3749,driver_40,Miscellaneous,168,2025-09-26T22:20:00
exp_12838,trip_3749,driver_40,Miscellaneous,398,2025-09-27T10:20:00
exp_12839,trip_3749,driver_40,Food Allowance,846,2025-09-27T09:20:00
exp_12840,trip_3749,driver_40,FASTag Toll,296,2025-09-27T04:20:00
exp_12841,trip_3750,driver_58,FASTag Toll,1219,2025-09-27T01:32:00
exp_12842,trip_3750,driver_58,Miscellaneous,1066,2025-09-27T12:32:00
exp_12843,trip_3750,driver_58,Fines,1444,2025-09-27T20:32:00
exp_12844,trip_3750,driver_58,Parking,292,2025-09-27T04:32:00
exp_12845,trip_3751,driver_42,Parking,856,2025-09-26T21:57:00
exp_12846,trip_3751,driver_42,FASTag Toll,969,2025-09-26T20:57:00
exp_12847,trip_3751,driver_42,Miscellaneous,941,2025-09-27T00:57:00
exp_12848,trip_3752,driver_25,Fines,507,2025-09-26T13:58:00
exp_12849,trip_3752,driver_25,Parking,1221,2025-09-26T05:58:00
exp_12850,trip_3752,driver_25,Parking,1269,2025-09-26T05:58:00
exp_12851,trip_3752,driver_25,Fines,574,2025-09-26T08:58:00
exp_12852,trip_3753,driver_18,Food Allowance,771,2025-09-26T11:01:00
exp_12853,trip_3753,driver_18,FASTag Toll,681,2025-09-26T09:01:00
exp_12854,trip_3753,driver_18,Miscellaneous,852,2025-09-26T06:01:00
exp_12855,trip_3754,driver_5,Miscellaneous,693,2025-09-26T13:45:00
exp_12856,trip_3754,driver_5,FASTag Toll,1301,2025-09-26T12:45:00
exp_12857,trip_3754,driver_5,Parking,288,2025-09-26T16:45:00
exp_12858,trip_3755,driver_17,Food Allowance,1492,2025-09-26T15:45:00
exp_12859,trip_3755,driver_17,Food Allowance,1066,2025-09-26T22:45:00
exp_12860,trip_3755,driver_17,Parking,584,2025-09-26T16:45:00
exp_12861,trip_3756,driver_7,FASTag Toll,1409,2025-09-26T17:08:00
exp_12862,trip_3756,driver_7,Parking,223,2025-09-26T11:08:00
exp_12863,trip_3756,driver_7,Fines,1222,2025-09-26T16:08:00
exp_12864,trip_3756,driver_7,FASTag Toll,499,2025-09-26T12:08:00
exp_12865,trip_3757,driver_54,Fines,668,2025-09-27T15:20:00
exp_12866,trip_3757,driver_54,Fines,454,2025-09-27T17:20:00
exp_12867,trip_3757,driver_54,Parking,503,2025-09-27T22:20:00
exp_12868,trip_3757,driver_54,Parking,964,2025-09-28T00:20:00
exp_12869,trip_3758,driver_60,Parking,666,2025-09-28T04:09:00
exp_12870,trip_3758,driver_60,Fines,785,2025-09-28T04:09:00
exp_12871,trip_3758,driver_60,FASTag Toll,730,2025-09-28T00:09:00
exp_12872,trip_3759,driver_63,Food Allowance,1242,2025-09-27T04:48:00
exp_12873,trip_3759,driver_63,Fines,1386,2025-09-27T07:48:00
exp_12874,trip_3759,driver_63,Fines,191,2025-09-27T07:48:00
exp_12875,trip_3760,driver_67,Fines,1124,2025-09-28T01:08:00
exp_12876,trip_3760,driver_67,Food Allowance,181,2025-09-28T01:08:00
exp_12877,trip_3760,driver_67,Miscellaneous,493,2025-09-28T02:08:00
exp_12878,trip_3760,driver_67,Parking,1085,2025-09-28T03:08:00
exp_12879,trip_3761,driver_4,Fines,1242,2025-09-27T16:14:00
exp_12880,trip_3761,driver_4,Fines,626,2025-09-27T22:14:00
exp_12881,trip_3761,driver_4,Fines,727,2025-09-27T18:14:00
exp_12882,trip_3761,driver_4,Miscellaneous,1243,2025-09-27T18:14:00
exp_12883,trip_3762,driver_55,Miscellaneous,115,2025-09-27T18:55:00
exp_12884,trip_3762,driver_55,Fines,864,2025-09-27T18:55:00
exp_12885,trip_3762,driver_55,Parking,637,2025-09-27T15:55:00
exp_12886,trip_3763,driver_14,Miscellaneous,534,2025-09-27T17:37:00
exp_12887,trip_3763,driver_14,Food Allowance,1326,2025-09-28T01:37:00
exp_12888,trip_3763,driver_14,Parking,1108,2025-09-28T02:37:00
exp_12889,trip_3764,driver_80,Miscellaneous,815,2025-09-27T07:54:00
exp_12890,trip_3764,driver_80,Miscellaneous,331,2025-09-27T20:54:00
exp_12891,trip_3764,driver_80,Parking,980,2025-09-27T11:54:00
exp_12892,trip_3764,driver_80,Fines,649,2025-09-27T10:54:00
exp_12893,trip_3765,driver_11,Food Allowance,1082,2025-09-28T02:50:00
exp_12894,trip_3765,driver_11,Food Allowance,662,2025-09-27T18:50:00
exp_12895,trip_3765,driver_11,FASTag Toll,501,2025-09-27T21:50:00
exp_12896,trip_3765,driver_11,Parking,667,2025-09-27T19:50:00
exp_12897,trip_3766,driver_64,FASTag Toll,110,2025-09-28T05:52:00
exp_12898,trip_3766,driver_64,FASTag Toll,208,2025-09-28T10:52:00
exp_12899,trip_3766,driver_64,FASTag Toll,443,2025-09-28T01:52:00
exp_12900,trip_3766,driver_64,Parking,1232,2025-09-28T04:52:00
exp_12901,trip_3767,driver_35,Parking,1196,2025-09-27T18:55:00
exp_12902,trip_3767,driver_35,FASTag Toll,911,2025-09-27T11:55:00
exp_12903,trip_3767,driver_35,Food Allowance,1186,2025-09-27T02:55:00
exp_12904,trip_3768,driver_40,Miscellaneous,1304,2025-09-28T08:59:00
exp_12905,trip_3768,driver_40,Miscellaneous,1229,2025-09-28T09:59:00
exp_12906,trip_3768,driver_40,Fines,799,2025-09-28T07:59:00
exp_12907,trip_3769,driver_7,Miscellaneous,1386,2025-09-27T01:27:00
exp_12908,trip_3769,driver_7,FASTag Toll,1163,2025-09-27T08:27:00
exp_12909,trip_3769,driver_7,Food Allowance,1175,2025-09-27T02:27:00
exp_12910,trip_3770,driver_60,Fines,1270,2025-09-27T23:45:00
exp_12911,trip_3770,driver_60,Food Allowance,981,2025-09-27T22:45:00
exp_12912,trip_3770,driver_60,FASTag Toll,402,2025-09-28T07:45:00
exp_12913,trip_3770,driver_60,Parking,1201,2025-09-28T17:45:00
exp_12914,trip_3771,driver_42,Parking,1052,2025-09-27T09:28:00
exp_12915,trip_3771,driver_42,Parking,605,2025-09-27T09:28:00
exp_12916,trip_3771,driver_42,Food Allowance,293,2025-09-27T07:28:00
exp_12917,trip_3772,driver_14,FASTag Toll,774,2025-09-28T06:56:00
exp_12918,trip_3772,driver_14,Miscellaneous,1125,2025-09-28T13:56:00
exp_12919,trip_3772,driver_14,Food Allowance,1239,2025-09-28T12:56:00
exp_12920,trip_3773,driver_41,Food Allowance,1448,2025-09-29T01:35:00
exp_12921,trip_3773,driver_41,FASTag Toll,1259,2025-09-28T13:35:00
exp_12922,trip_3773,driver_41,Miscellaneous,1011,2025-09-28T19:35:00
exp_12923,trip_3774,driver_50,Parking,186,2025-09-28T19:11:00
exp_12924,trip_3774,driver_50,Food Allowance,788,2025-09-28T15:11:00
exp_12925,trip_3774,driver_50,Miscellaneous,204,2025-09-28T16:11:00
exp_12926,trip_3774,driver_50,Fines,780,2025-09-29T09:11:00
exp_12927,trip_3775,driver_63,Miscellaneous,1384,2025-09-29T01:23:00
exp_12928,trip_3775,driver_63,Parking,1053,2025-09-29T06:23:00
exp_12929,trip_3775,driver_63,Parking,361,2025-09-28T21:23:00
exp_12930,trip_3776,driver_71,Parking,425,2025-09-28T15:33:00
exp_12931,trip_3776,driver_71,Food Allowance,1136,2025-09-28T15:33:00
exp_12932,trip_3776,driver_71,Food Allowance,135,2025-09-28T15:33:00
exp_12933,trip_3776,driver_71,Food Allowance,269,2025-09-28T15:33:00
exp_12934,trip_3777,driver_16,Food Allowance,809,2025-09-28T05:39:00
exp_12935,trip_3777,driver_16,Food Allowance,451,2025-09-28T04:39:00
exp_12936,trip_3777,driver_16,Fines,740,2025-09-28T04:39:00
exp_12937,trip_3777,driver_16,Food Allowance,401,2025-09-28T05:39:00
exp_12938,trip_3778,driver_29,Miscellaneous,924,2025-09-29T14:50:00
exp_12939,trip_3778,driver_29,Fines,1495,2025-09-28T20:50:00
exp_12940,trip_3778,driver_29,Food Allowance,234,2025-09-28T19:50:00
exp_12941,trip_3778,driver_29,Miscellaneous,650,2025-09-29T05:50:00
exp_12942,trip_3779,driver_38,FASTag Toll,129,2025-09-29T00:23:00
exp_12943,trip_3779,driver_38,Miscellaneous,900,2025-09-28T21:23:00
exp_12944,trip_3779,driver_38,Fines,602,2025-09-28T19:23:00
exp_12945,trip_3779,driver_38,Miscellaneous,538,2025-09-28T22:23:00
exp_12946,trip_3780,driver_60,Parking,331,2025-09-28T23:16:00
exp_12947,trip_3780,driver_60,FASTag Toll,174,2025-09-29T01:16:00
exp_12948,trip_3780,driver_60,Parking,412,2025-09-29T00:16:00
exp_12949,trip_3781,driver_77,Fines,1440,2025-09-28T13:17:00
exp_12950,trip_3781,driver_77,Fines,1051,2025-09-28T13:17:00
exp_12951,trip_3781,driver_77,FASTag Toll,306,2025-09-28T11:17:00
exp_12952,trip_3781,driver_77,FASTag Toll,693,2025-09-28T07:17:00
exp_12953,trip_3782,driver_10,Miscellaneous,863,2025-09-29T09:42:00
exp_12954,trip_3782,driver_10,Parking,837,2025-09-28T21:42:00
exp_12955,trip_3782,driver_10,Food Allowance,1450,2025-09-29T07:42:00
exp_12956,trip_3783,driver_51,Fines,1311,2025-09-29T02:35:00
exp_12957,trip_3783,driver_51,Parking,386,2025-09-29T03:35:00
exp_12958,trip_3783,driver_51,Parking,450,2025-09-29T02:35:00
exp_12959,trip_3784,driver_67,Parking,857,2025-09-29T02:09:00
exp_12960,trip_3784,driver_67,FASTag Toll,856,2025-09-29T16:09:00
exp_12961,trip_3784,driver_67,Miscellaneous,1160,2025-09-29T05:09:00
exp_12962,trip_3784,driver_67,Fines,812,2025-09-29T08:09:00
exp_12963,trip_3785,driver_28,FASTag Toll,1041,2025-09-29T21:28:00
exp_12964,trip_3785,driver_28,Fines,508,2025-09-29T17:28:00
exp_12965,trip_3785,driver_28,FASTag Toll,136,2025-09-30T00:28:00
exp_12966,trip_3786,driver_11,Parking,1080,2025-09-29T23:34:00
exp_12967,trip_3786,driver_11,Miscellaneous,652,2025-09-30T02:34:00
exp_12968,trip_3786,driver_11,Food Allowance,816,2025-09-30T06:34:00
exp_12969,trip_3787,driver_76,Parking,874,2025-09-30T07:11:00
exp_12970,trip_3787,driver_76,Miscellaneous,718,2025-09-30T06:11:00
exp_12971,trip_3787,driver_76,Miscellaneous,1126,2025-09-30T10:11:00
exp_12972,trip_3788,driver_45,Parking,367,2025-09-29T22:32:00
exp_12973,trip_3788,driver_45,Food Allowance,963,2025-09-29T20:32:00
exp_12974,trip_3788,driver_45,Fines,538,2025-09-30T01:32:00
exp_12975,trip_3789,driver_38,Parking,239,2025-09-29T12:41:00
exp_12976,trip_3789,driver_38,Parking,750,2025-09-29T12:41:00
exp_12977,trip_3789,driver_38,Parking,1441,2025-09-29T09:41:00
exp_12978,trip_3789,driver_38,Parking,1131,2025-09-29T11:41:00
exp_12979,trip_3790,driver_2,Miscellaneous,1259,2025-09-30T18:31:00
exp_12980,trip_3790,driver_2,Fines,575,2025-09-30T06:31:00
exp_12981,trip_3790,driver_2,Miscellaneous,195,2025-09-30T15:31:00
exp_12982,trip_3791,driver_29,Food Allowance,166,2025-09-29T18:45:00
exp_12983,trip_3791,driver_29,Food Allowance,253,2025-09-29T21:45:00
exp_12984,trip_3791,driver_29,FASTag Toll,359,2025-09-29T17:45:00
exp_12985,trip_3792,driver_65,Parking,1491,2025-09-29T18:27:00
exp_12986,trip_3792,driver_65,Miscellaneous,404,2025-09-29T21:27:00
exp_12987,trip_3792,driver_65,Miscellaneous,110,2025-09-29T22:27:00
exp_12988,trip_3792,driver_65,FASTag Toll,1395,2025-09-29T12:27:00
exp_12989,trip_3793,driver_52,Food Allowance,861,2025-09-29T11:14:00
exp_12990,trip_3793,driver_52,FASTag Toll,394,2025-09-29T09:14:00
exp_12991,trip_3793,driver_52,Miscellaneous,1308,2025-09-29T13:14:00
exp_12992,trip_3794,driver_76,Parking,442,2025-09-29T15:26:00
exp_12993,trip_3794,driver_76,Food Allowance,662,2025-09-30T04:26:00
exp_12994,trip_3794,driver_76,Fines,257,2025-09-29T12:26:00
exp_12995,trip_3795,driver_14,Parking,1465,2025-09-29T19:32:00
exp_12996,trip_3795,driver_14,Fines,254,2025-09-29T11:32:00
exp_12997,trip_3795,driver_14,FASTag Toll,218,2025-09-29T09:32:00
exp_12998,trip_3795,driver_14,Food Allowance,542,2025-09-29T17:32:00
exp_12999,trip_3796,driver_6,Miscellaneous,1448,2025-09-29T14:54:00
exp_13000,trip_3796,driver_6,Parking,700,2025-09-29T18:54:00
exp_13001,trip_3796,driver_6,FASTag Toll,1307,2025-09-29T17:54:00
exp_13002,trip_3796,driver_6,Parking,1281,2025-09-29T08:54:00
exp_13003,trip_3797,driver_55,Fines,588,2025-09-29T20:58:00
exp_13004,trip_3797,driver_55,Parking,428,2025-09-30T01:58:00
exp_13005,trip_3797,driver_55,FASTag Toll,649,2025-09-29T23:58:00
exp_13006,trip_3797,driver_55,Parking,1465,2025-09-30T00:58:00
exp_13007,trip_3798,driver_79,Miscellaneous,1186,2025-09-30T09:13:00
exp_13008,trip_3798,driver_79,Fines,860,2025-09-29T22:13:00
exp_13009,trip_3798,driver_79,FASTag Toll,134,2025-09-30T08:13:00
exp_13010,trip_3799,driver_48,Fines,812,2025-09-30T03:38:00
exp_13011,trip_3799,driver_48,Food Allowance,1250,2025-09-30T01:38:00
exp_13012,trip_3799,driver_48,Fines,641,2025-09-30T03:38:00
exp_13013,trip_3800,driver_27,Fines,284,2025-09-29T19:53:00
exp_13014,trip_3800,driver_27,Parking,1400,2025-09-30T06:53:00
exp_13015,trip_3800,driver_27,FASTag Toll,200,2025-09-30T05:53:00
exp_13016,trip_3800,driver_27,FASTag Toll,931,2025-09-29T18:53:00
exp_13017,trip_3801,driver_36,Food Allowance,1434,2025-10-01T04:57:00
exp_13018,trip_3801,driver_36,Parking,926,2025-10-01T02:57:00
exp_13019,trip_3801,driver_36,Miscellaneous,389,2025-10-01T07:57:00
exp_13020,trip_3801,driver_36,Miscellaneous,1384,2025-10-01T04:57:00
exp_13021,trip_3802,driver_45,Fines,1306,2025-10-01T00:38:00
exp_13022,trip_3802,driver_45,Food Allowance,897,2025-10-01T00:38:00
exp_13023,trip_3802,driver_45,FASTag Toll,878,2025-10-01T00:38:00
exp_13024,trip_3803,driver_72,Miscellaneous,1133,2025-10-01T06:26:00
exp_13025,trip_3803,driver_72,Fines,964,2025-09-30T21:26:00
exp_13026,trip_3803,driver_72,Parking,828,2025-10-01T03:26:00
exp_13027,trip_3803,driver_72,Miscellaneous,481,2025-09-30T23:26:00
exp_13028,trip_3804,driver_39,Food Allowance,918,2025-10-01T04:32:00
exp_13029,trip_3804,driver_39,FASTag Toll,742,2025-10-01T00:32:00
exp_13030,trip_3804,driver_39,FASTag Toll,210,2025-10-01T07:32:00
exp_13031,trip_3805,driver_14,Fines,690,2025-09-30T22:07:00
exp_13032,trip_3805,driver_14,Parking,1181,2025-10-01T01:07:00
exp_13033,trip_3805,driver_14,Food Allowance,341,2025-10-01T03:07:00
exp_13034,trip_3806,driver_39,Parking,1355,2025-10-01T13:55:00
exp_13035,trip_3806,driver_39,Miscellaneous,486,2025-10-01T17:55:00
exp_13036,trip_3806,driver_39,Parking,777,2025-10-01T13:55:00
exp_13037,trip_3807,driver_18,Fines,769,2025-10-01T13:37:00
exp_13038,trip_3807,driver_18,FASTag Toll,654,2025-10-01T19:37:00
exp_13039,trip_3807,driver_18,Parking,436,2025-10-01T00:37:00
exp_13040,trip_3808,driver_44,Parking,703,2025-09-30T17:16:00
exp_13041,trip_3808,driver_44,Parking,454,2025-09-30T19:16:00
exp_13042,trip_3808,driver_44,Parking,266,2025-09-30T19:16:00
exp_13043,trip_3809,driver_47,Fines,197,2025-09-30T11:13:00
exp_13044,trip_3809,driver_47,Miscellaneous,673,2025-09-30T16:13:00
exp_13045,trip_3809,driver_47,Parking,261,2025-09-30T22:13:00
exp_13046,trip_3809,driver_47,Miscellaneous,262,2025-09-30T18:13:00
exp_13047,trip_3810,driver_19,FASTag Toll,1101,2025-09-30T16:45:00
exp_13048,trip_3810,driver_19,FASTag Toll,110,2025-09-30T16:45:00
exp_13049,trip_3810,driver_19,FASTag Toll,184,2025-09-30T16:45:00
exp_13050,trip_3810,driver_19,Parking,1159,2025-09-30T17:45:00
exp_13051,trip_3811,driver_22,FASTag Toll,878,2025-09-30T18:07:00
exp_13052,trip_3811,driver_22,Fines,407,2025-09-30T15:07:00
exp_13053,trip_3811,driver_22,Fines,1118,2025-09-30T16:07:00
exp_13054,trip_3812,driver_17,Parking,1481,2025-10-01T00:07:00
exp_13055,trip_3812,driver_17,FASTag Toll,1250,2025-10-01T02:07:00
exp_13056,trip_3812,driver_17,Food Allowance,615,2025-09-30T20:07:00
exp_13057,trip_3813,driver_23,Food Allowance,1330,2025-10-01T01:09:00
exp_13058,trip_3813,driver_23,Food Allowance,1257,2025-09-30T23:09:00
exp_13059,trip_3813,driver_23,Fines,118,2025-10-01T13:09:00
exp_13060,trip_3814,driver_26,FASTag Toll,258,2025-09-30T18:02:00
exp_13061,trip_3814,driver_26,Fines,871,2025-09-30T14:02:00
exp_13062,trip_3814,driver_26,Miscellaneous,477,2025-09-30T17:02:00
exp_13063,trip_3815,driver_47,Food Allowance,119,2025-10-01T17:11:00
exp_13064,trip_3815,driver_47,FASTag Toll,1287,2025-10-01T16:11:00
exp_13065,trip_3815,driver_47,Food Allowance,1414,2025-10-01T16:11:00
exp_13066,trip_3815,driver_47,FASTag Toll,228,2025-10-01T16:11:00
exp_13067,trip_3816,driver_69,Food Allowance,1144,2025-10-01T20:30:00
exp_13068,trip_3816,driver_69,Fines,495,2025-10-02T07:30:00
exp_13069,trip_3816,driver_69,Food Allowance,545,2025-10-02T05:30:00
exp_13070,trip_3816,driver_69,Food Allowance,943,2025-10-01T23:30:00
exp_13071,trip_3817,driver_30,Fines,1073,2025-10-01T14:38:00
exp_13072,trip_3817,driver_30,Parking,150,2025-10-01T13:38:00
exp_13073,trip_3817,driver_30,Food Allowance,686,2025-10-01T14:38:00
exp_13074,trip_3817,driver_30,Fines,1413,2025-10-01T14:38:00
exp_13075,trip_3818,driver_54,Fines,1283,2025-10-02T02:28:00
exp_13076,trip_3818,driver_54,Miscellaneous,420,2025-10-02T14:28:00
exp_13077,trip_3818,driver_54,FASTag Toll,575,2025-10-02T03:28:00
exp_13078,trip_3819,driver_77,FASTag Toll,648,2025-10-01T14:04:00
exp_13079,trip_3819,driver_77,Food Allowance,920,2025-10-01T13:04:00
exp_13080,trip_3819,driver_77,Parking,376,2025-10-01T09:04:00
exp_13081,trip_3820,driver_7,Miscellaneous,618,2025-10-02T00:41:00
exp_13082,trip_3820,driver_7,Fines,450,2025-10-02T09:41:00
exp_13083,trip_3820,driver_7,Food Allowance,424,2025-10-01T23:41:00
exp_13084,trip_3821,driver_23,Miscellaneous,870,2025-10-01T23:28:00
exp_13085,trip_3821,driver_23,Food Allowance,1486,2025-10-02T00:28:00
exp_13086,trip_3821,driver_23,Miscellaneous,515,2025-10-02T00:28:00
exp_13087,trip_3821,driver_23,Fines,635,2025-10-02T00:28:00
exp_13088,trip_3823,driver_18,Food Allowance,1046,2025-10-01T19:02:00
exp_13089,trip_3823,driver_18,FASTag Toll,1382,2025-10-02T05:02:00
exp_13090,trip_3823,driver_18,Miscellaneous,640,2025-10-02T01:02:00
exp_13091,trip_3824,driver_19,Parking,955,2025-10-02T02:59:00
exp_13092,trip_3824,driver_19,FASTag Toll,1200,2025-10-01T23:59:00
exp_13093,trip_3824,driver_19,Food Allowance,1407,2025-10-02T05:59:00
exp_13094,trip_3825,driver_44,Fines,443,2025-10-01T19:58:00
exp_13095,trip_3825,driver_44,Fines,114,2025-10-02T01:58:00
exp_13096,trip_3825,driver_44,Parking,300,2025-10-01T18:58:00
exp_13097,trip_3826,driver_7,Food Allowance,281,2025-10-02T09:11:00
exp_13098,trip_3826,driver_7,Parking,214,2025-10-01T16:11:00
exp_13099,trip_3826,driver_7,Fines,1410,2025-10-01T10:11:00
exp_13100,trip_3826,driver_7,Fines,250,2025-10-02T06:11:00
exp_13101,trip_3827,driver_43,Fines,1107,2025-10-01T18:32:00
exp_13102,trip_3827,driver_43,FASTag Toll,421,2025-10-01T20:32:00
exp_13103,trip_3827,driver_43,Fines,1427,2025-10-01T21:32:00
exp_13104,trip_3828,driver_66,Food Allowance,240,2025-10-01T05:14:00
exp_13105,trip_3828,driver_66,Fines,1394,2025-10-01T11:14:00
exp_13106,trip_3828,driver_66,FASTag Toll,242,2025-10-01T18:14:00
exp_13107,trip_3828,driver_66,Food Allowance,1218,2025-10-01T09:14:00
exp_13108,trip_3829,driver_11,FASTag Toll,609,2025-10-01T10:38:00
exp_13109,trip_3829,driver_11,Fines,837,2025-10-01T04:38:00
exp_13110,trip_3829,driver_11,Fines,558,2025-10-01T10:38:00
exp_13111,trip_3830,driver_77,Food Allowance,1030,2025-10-01T17:54:00
exp_13112,trip_3830,driver_77,Food Allowance,596,2025-10-01T15:54:00
exp_13113,trip_3830,driver_77,Parking,569,2025-10-01T15:54:00
exp_13114,trip_3830,driver_77,FASTag Toll,486,2025-10-01T17:54:00
exp_13115,trip_3831,driver_39,Fines,372,2025-10-02T09:27:00
exp_13116,trip_3831,driver_39,Food Allowance,411,2025-10-02T14:27:00
exp_13117,trip_3831,driver_39,Fines,372,2025-10-02T11:27:00
exp_13118,trip_3832,driver_44,Parking,1030,2025-10-02T04:27:00
exp_13119,trip_3832,driver_44,Fines,1223,2025-10-02T06:27:00
exp_13120,trip_3832,driver_44,Miscellaneous,166,2025-10-02T11:27:00
exp_13121,trip_3832,driver_44,Miscellaneous,664,2025-10-02T23:27:00
exp_13122,trip_3833,driver_18,Parking,387,2025-10-02T18:48:00
exp_13123,trip_3833,driver_18,FASTag Toll,1037,2025-10-02T14:48:00
exp_13124,trip_3833,driver_18,Miscellaneous,593,2025-10-02T17:48:00
exp_13125,trip_3833,driver_18,Parking,966,2025-10-02T16:48:00
exp_13126,trip_3834,driver_35,Parking,298,2025-10-02T17:26:00
exp_13127,trip_3834,driver_35,Miscellaneous,971,2025-10-02T16:26:00
exp_13128,trip_3834,driver_35,Food Allowance,758,2025-10-02T18:26:00
exp_13129,trip_3835,driver_51,Parking,101,2025-10-02T12:41:00
exp_13130,trip_3835,driver_51,FASTag Toll,312,2025-10-02T09:41:00
exp_13131,trip_3835,driver_51,FASTag Toll,1219,2025-10-02T14:41:00
exp_13132,trip_3836,driver_63,Food Allowance,299,2025-10-02T05:15:00
exp_13133,trip_3836,driver_63,Miscellaneous,744,2025-10-02T05:15:00
exp_13134,trip_3836,driver_63,Food Allowance,1441,2025-10-02T05:15:00
exp_13135,trip_3837,driver_15,FASTag Toll,722,2025-10-02T09:21:00
exp_13136,trip_3837,driver_15,Food Allowance,795,2025-10-02T19:21:00
exp_13137,trip_3837,driver_15,Fines,1215,2025-10-02T07:21:00
exp_13138,trip_3837,driver_15,Parking,195,2025-10-02T10:21:00
exp_13139,trip_3838,driver_1,Parking,946,2025-10-02T13:26:00
exp_13140,trip_3838,driver_1,Food Allowance,1187,2025-10-02T21:26:00
exp_13141,trip_3838,driver_1,Food Allowance,1491,2025-10-02T03:26:00
exp_13142,trip_3839,driver_78,Parking,1291,2025-10-03T01:43:00
exp_13143,trip_3839,driver_78,Parking,387,2025-10-03T01:43:00
exp_13144,trip_3839,driver_78,Miscellaneous,554,2025-10-02T22:43:00
exp_13145,trip_3839,driver_78,Fines,932,2025-10-03T01:43:00
exp_13146,trip_3840,driver_29,Fines,322,2025-10-02T16:24:00
exp_13147,trip_3840,driver_29,Parking,1149,2025-10-02T20:24:00
exp_13148,trip_3840,driver_29,FASTag Toll,1221,2025-10-02T19:24:00
exp_13149,trip_3841,driver_9,Food Allowance,523,2025-10-02T10:53:00
exp_13150,trip_3841,driver_9,Fines,706,2025-10-02T14:53:00
exp_13151,trip_3841,driver_9,Parking,513,2025-10-02T17:53:00
exp_13152,trip_3841,driver_9,Fines,515,2025-10-02T05:53:00
exp_13153,trip_3842,driver_46,Miscellaneous,733,2025-10-03T01:34:00
exp_13154,trip_3842,driver_46,Food Allowance,101,2025-10-03T03:34:00
exp_13155,trip_3842,driver_46,Parking,715,2025-10-03T04:34:00
