id,vehicle_id,driver_id,client_id,origin,destination,distance_km,dispatch_time,eta,actual_arrival,status,revenue
trip_4158,vehicle_35,driver_72,client_38,Jaipur,Hyderabad,1274,2025-10-25T12:49:00,2025-10-26T14:03:10.666485,2025-10-26T13:42:10.666485,completed,75166
trip_4159,vehicle_35,driver_67,client_31,Nagpur,Delhi,1287,2025-10-25T15:23:00,2025-10-26T15:35:49.545478,2025-10-26T15:33:49.545478,completed,86229
trip_4160,vehicle_54,driver_31,client_47,Jaipur,Indore,1376,2025-10-25T07:13:00,2025-10-26T11:02:55.881196,2025-10-26T11:06:55.881196,completed,90816
trip_4161,vehicle_60,driver_44,client_10,Bhubaneswar,Pune,155,2025-10-25T04:01:00,2025-10-25T06:50:57.079928,2025-10-25T06:47:57.079928,completed,10075
trip_4162,vehicle_26,driver_61,client_37,Surat,Hyderabad,935,2025-10-25T01:58:00,2025-10-25T18:27:15.438865,2025-10-25T18:05:15.438865,completed,57035
trip_4163,vehicle_39,driver_13,client_19,Jaipur,Nagpur,282,2025-10-25T05:57:00,2025-10-25T12:01:34.732891,2025-10-25T11:55:34.732891,completed,11844
trip_4164,vehicle_64,driver_1,client_16,Ranchi,Bengaluru,833,2025-10-25T16:24:00,2025-10-26T10:20:29.196279,2025-10-26T10:33:29.196279,completed,35819
trip_4165,vehicle_31,driver_79,client_70,Delhi,Bengaluru,1090,2025-10-25T09:07:00,2025-10-26T05:10:38.222374,2025-10-26T05:11:38.222374,completed,65400
trip_4166,vehicle_61,driver_31,client_25,Noida,Ahmedabad,1476,2025-10-25T01:31:00,2025-10-26T09:33:04.234519,2025-10-26T09:55:04.234519,completed,82656
trip_4167,vehicle_54,driver_14,client_26,Lucknow,Ranchi,551,2025-10-25T04:52:00,2025-10-25T15:39:29.262620,2025-10-25T15:15:29.262620,completed,36917
trip_4168,vehicle_6,driver_34,client_10,Gurugram,Nashik,715,2025-10-25T00:56:00,2025-10-25T14:32:10.110151,2025-10-25T14:40:10.110151,completed,45760
trip_4169,vehicle_59,driver_5,client_60,Gurugram,Hyderabad,1495,2025-10-25T10:43:00,2025-10-26T13:26:15.196710,2025-10-26T13:54:15.196710,completed,91195
trip_4170,vehicle_43,driver_49,client_76,Surat,Surat,868,2025-10-26T03:42:00,2025-10-26T22:28:03.609896,2025-10-26T22:39:03.609896,completed,60760
trip_4171,vehicle_51,driver_65,client_30,Kolkata,Pune,1168,2025-10-26T23:50:00,2025-10-27T23:00:36.808577,2025-10-27T23:01:36.808577,completed,50224
trip_4172,vehicle_25,driver_58,client_58,Chennai,Jammu,889,2025-10-26T02:29:00,2025-10-26T22:08:20.596259,2025-10-26T21:44:20.596259,completed,45339
trip_4173,vehicle_30,driver_80,client_48,Lucknow,Noida,197,2025-10-26T22:26:00,2025-10-27T01:54:21.930057,2025-10-27T01:43:21.930057,completed,12017
trip_4174,vehicle_11,driver_2,client_50,Patna,Pune,690,2025-10-26T18:41:00,2025-10-27T07:18:11.327728,2025-10-27T07:32:11.327728,completed,33120
trip_4175,vehicle_59,driver_77,client_2,Chandigarh,Mumbai,1379,2025-10-26T08:51:00,2025-10-27T15:46:01.482351,2025-10-27T16:12:01.482351,completed,63434
trip_4176,vehicle_42,driver_60,client_2,Noida,Kolkata,1394,2025-10-26T08:47:00,2025-10-27T16:24:49.698933,2025-10-27T15:55:49.698933,completed,57154
trip_4177,vehicle_64,driver_36,client_60,Nashik,Bhopal,1457,2025-10-26T01:30:00,2025-10-27T07:19:12.169593,2025-10-27T07:46:12.169593,completed,69936
trip_4178,vehicle_47,driver_33,client_72,Pune,Ahmedabad,367,2025-10-26T01:04:00,2025-10-26T09:44:17.960314,2025-10-26T09:16:17.960314,completed,25323
trip_4179,vehicle_50,driver_16,client_69,Nashik,Nashik,1172,2025-10-26T18:21:00,2025-10-27T15:25:15.012512,2025-10-27T15:07:15.012512,completed,50396
trip_4180,vehicle_25,driver_55,client_34,Jaipur,Kanpur,271,2025-10-26T07:40:00,2025-10-26T12:40:39.534717,2025-10-26T13:07:39.534717,completed,11382
trip_4181,vehicle_37,driver_15,client_36,Kolkata,Vadodara,1472,2025-10-26T15:33:00,2025-10-27T17:48:19.621491,2025-10-27T17:58:19.621491,completed,61824
trip_4182,vehicle_46,driver_79,client_78,Chandigarh,Gurugram,311,2025-10-26T15:27:00,2025-10-26T21:02:42.063399,2025-10-26T21:25:42.063399,completed,13995
trip_4183,vehicle_60,driver_57,client_16,Pune,Bhopal,1058,2025-10-26T17:50:00,2025-10-27T12:17:09.826958,2025-10-27T12:37:09.826958,completed,64538
trip_4184,vehicle_29,driver_18,client_70,Bengaluru,Hyderabad,435,2025-10-26T08:45:00,2025-10-26T18:19:14.126201,2025-10-26T18:43:14.126201,completed,30015
trip_4185,vehicle_39,driver_24,client_11,Gurugram,Nagpur,402,2025-10-26T08:30:00,2025-10-26T16:34:17.462768,2025-10-26T16:50:17.462768,completed,24924
trip_4186,vehicle_38,driver_43,client_58,Hyderabad,Chandigarh,0,2025-10-27T15:28:00,2025-10-27T22:53:17.167770,,cancelled,0
trip_4187,vehicle_64,driver_53,client_42,Chennai,Hyderabad,949,2025-10-27T02:35:00,2025-10-27T20:26:13.163050,2025-10-27T20:21:13.163050,completed,44603
trip_4188,vehicle_51,driver_66,client_69,Kolkata,Nagpur,578,2025-10-27T22:52:00,2025-10-28T08:47:11.311425,2025-10-28T09:08:11.311425,completed,31790
trip_4189,vehicle_51,driver_13,client_23,Bengaluru,Ahmedabad,162,2025-10-27T10:08:00,2025-10-27T13:04:04.305790,2025-10-27T12:37:04.305790,completed,11340
trip_4190,vehicle_7,driver_34,client_39,Kanpur,Lucknow,1436,2025-10-27T18:34:00,2025-10-29T03:34:09.040638,2025-10-29T03:26:09.040638,completed,83288
trip_4191,vehicle_68,driver_64,client_55,Chandigarh,Mumbai,407,2025-10-27T13:27:00,2025-10-27T23:27:06.097385,2025-10-27T23:24:06.097385,completed,23199
trip_4192,vehicle_1,driver_23,client_33,Nagpur,Delhi,267,2025-10-27T00:50:00,2025-10-27T06:37:24.282867,2025-10-27T06:59:24.282867,completed,17889
trip_4193,vehicle_18,driver_53,client_19,Mumbai,Ahmedabad,647,2025-10-27T13:50:00,2025-10-28T03:16:33.476274,2025-10-28T03:21:33.476274,completed,39467
trip_4194,vehicle_41,driver_36,client_52,Kanpur,Mumbai,829,2025-10-27T13:45:00,2025-10-28T04:42:07.754130,2025-10-28T04:34:07.754130,completed,51398
trip_4195,vehicle_12,driver_44,client_59,Hyderabad,Jaipur,876,2025-10-27T11:38:00,2025-10-28T05:26:35.408917,2025-10-28T17:26:35.408917,delayed,45552
trip_4196,vehicle_51,driver_46,client_20,Patna,Indore,1103,2025-10-27T22:27:00,2025-10-28T19:42:18.647173,2025-10-28T19:43:18.647173,completed,67283
trip_4197,vehicle_47,driver_54,client_77,Nashik,Ludhiana,335,2025-10-27T02:12:00,2025-10-27T07:53:25.585684,2025-10-27T07:31:25.585684,completed,16750
trip_4198,vehicle_57,driver_21,client_18,Noida,Kolkata,1221,2025-10-27T22:32:00,2025-10-28T19:41:00.657697,2025-10-28T19:43:00.657697,completed,75702
trip_4199,vehicle_59,driver_25,client_13,Indore,Kolkata,1416,2025-10-27T06:26:00,2025-10-28T14:59:45.967999,2025-10-28T15:07:45.967999,completed,93456
trip_4200,vehicle_12,driver_14,client_19,Pune,Ahmedabad,457,2025-10-27T10:22:00,2025-10-27T18:07:32.218167,2025-10-27T18:30:32.218167,completed,30619
trip_4201,vehicle_51,driver_32,client_36,Kolkata,Kanpur,607,2025-10-27T19:58:00,2025-10-28T10:38:00.873498,2025-10-28T11:02:00.873498,completed,35813
trip_4202,vehicle_46,driver_56,client_57,Gurugram,Jaipur,351,2025-10-28T23:34:00,2025-10-29T08:12:34.606180,2025-10-29T08:39:34.606180,completed,21411
trip_4203,vehicle_34,driver_46,client_9,Nagpur,Gurugram,1336,2025-10-28T11:57:00,2025-10-29T16:39:46.623488,2025-10-29T16:09:46.623488,completed,89512
trip_4204,vehicle_52,driver_12,client_34,Vadodara,Kanpur,616,2025-10-28T20:56:00,2025-10-29T09:17:30.425798,2025-10-29T09:40:30.425798,completed,34496
trip_4205,vehicle_28,driver_7,client_55,Hyderabad,Ahmedabad,915,2025-10-28T03:54:00,2025-10-28T23:08:18.042252,2025-10-28T22:46:18.042252,completed,43005
trip_4206,vehicle_36,driver_50,client_80,Ranchi,Ludhiana,284,2025-10-28T20:09:00,2025-10-29T01:16:47.186409,2025-10-29T01:36:47.186409,completed,15620
trip_4207,vehicle_64,driver_46,client_48,Lucknow,Kolkata,173,2025-10-28T03:09:00,2025-10-28T07:15:50.357479,2025-10-28T07:42:50.357479,completed,7266
trip_4208,vehicle_64,driver_18,client_12,Mumbai,Pune,1384,2025-10-28T20:49:00,2025-10-30T01:15:58.207591,2025-10-30T01:04:58.207591,completed,85808
trip_4209,vehicle_68,driver_17,client_7,Hyderabad,Patna,842,2025-10-28T17:53:00,2025-10-29T11:12:14.058637,2025-10-29T10:42:14.058637,completed,52204
trip_4210,vehicle_58,driver_35,client_76,Delhi,Ranchi,1101,2025-10-28T05:55:00,2025-10-29T02:38:43.041856,2025-10-29T02:59:43.041856,completed,74868
trip_4211,vehicle_1,driver_24,client_68,Vadodara,Nagpur,598,2025-10-28T12:29:00,2025-10-28T23:13:43.014601,2025-10-28T23:25:43.014601,completed,28704
trip_4212,vehicle_64,driver_44,client_75,Jaipur,Bengaluru,777,2025-10-28T01:10:00,2025-10-28T15:08:34.548455,2025-10-28T14:53:34.548455,completed,44289
trip_4213,vehicle_50,driver_53,client_17,Patna,Ahmedabad,444,2025-10-28T10:39:00,2025-10-28T19:28:53.811194,2025-10-28T19:18:53.811194,completed,24864
trip_4214,vehicle_28,driver_72,client_50,Chennai,Vadodara,739,2025-10-28T12:00:00,2025-10-29T03:37:27.042913,2025-10-29T03:11:27.042913,completed,50991
trip_4215,vehicle_54,driver_18,client_28,Kolkata,Kanpur,1273,2025-10-29T03:44:00,2025-10-30T06:28:25.744695,2025-10-30T06:33:25.744695,completed,53466
trip_4216,vehicle_26,driver_6,client_51,Jammu,Patna,0,2025-10-29T01:24:00,2025-10-29T10:48:40.419365,,cancelled,0
trip_4217,vehicle_4,driver_31,client_80,Kanpur,Kolkata,424,2025-10-29T20:30:00,2025-10-30T05:01:20.473160,2025-10-30T04:50:20.473160,completed,24168
trip_4218,vehicle_2,driver_56,client_67,Ahmedabad,Vadodara,816,2025-10-29T06:28:00,2025-10-29T23:46:20.829594,2025-10-29T23:18:20.829594,completed,51408
trip_4219,vehicle_43,driver_29,client_65,Ranchi,Ranchi,229,2025-10-29T17:23:00,2025-10-29T21:32:28.038625,2025-10-29T21:41:28.038625,completed,14656
trip_4220,vehicle_9,driver_10,client_23,Lucknow,Kolkata,1337,2025-10-29T18:39:00,2025-10-30T19:27:21.576819,2025-10-30T19:01:21.576819,completed,69524
trip_4221,vehicle_3,driver_76,client_28,Indore,Coimbatore,1470,2025-10-29T21:07:00,2025-10-31T07:01:28.107611,2025-10-31T07:22:28.107611,completed,76440
trip_4222,vehicle_15,driver_3,client_69,Patna,Ahmedabad,528,2025-10-29T22:30:00,2025-10-30T08:27:37.357920,2025-10-30T08:33:37.357920,completed,24288
trip_4223,vehicle_66,driver_36,client_60,Surat,Bhubaneswar,264,2025-10-29T04:29:00,2025-10-29T10:21:32.533024,2025-10-29T10:09:32.533024,completed,15840
trip_4224,vehicle_1,driver_15,client_53,Vadodara,Nashik,0,2025-10-29T06:33:00,2025-10-30T12:18:04.566551,,cancelled,0
trip_4225,vehicle_22,driver_37,client_22,Jammu,Ahmedabad,1109,2025-10-29T20:35:00,2025-10-30T16:44:16.055216,2025-10-30T16:45:16.055216,completed,76521
trip_4226,vehicle_13,driver_58,client_34,Bhubaneswar,Vadodara,965,2025-10-29T03:49:00,2025-10-29T20:17:15.849981,2025-10-29T20:41:15.849981,completed,41495
trip_4227,vehicle_66,driver_12,client_64,Bhopal,Jaipur,1032,2025-10-29T21:35:00,2025-10-30T17:23:09.320564,2025-10-30T17:53:09.320564,completed,60888
trip_4228,vehicle_45,driver_72,client_49,Coimbatore,Bengaluru,792,2025-10-30T06:38:00,2025-10-30T22:12:47.553557,2025-10-30T22:00:47.553557,completed,39600
trip_4229,vehicle_17,driver_65,client_13,Bhopal,Mumbai,1119,2025-10-30T02:48:00,2025-10-31T02:31:15.314466,2025-10-31T02:56:15.314466,completed,46998
trip_4230,vehicle_7,driver_45,client_9,Vadodara,Jaipur,1222,2025-10-30T01:04:00,2025-10-31T07:27:08.795009,2025-10-31T09:27:08.795009,delayed,78208
trip_4231,vehicle_13,driver_56,client_61,Ludhiana,Bhopal,1267,2025-10-30T07:41:00,2025-10-31T10:30:30.293024,2025-10-31T10:46:30.293024,completed,64617
trip_4232,vehicle_27,driver_32,client_28,Gurugram,Bengaluru,1255,2025-10-30T07:06:00,2025-10-31T11:58:31.201802,2025-10-31T22:58:31.201802,delayed,69025
trip_4233,vehicle_19,driver_78,client_62,Pune,Jaipur,851,2025-10-30T10:41:00,2025-10-31T03:12:25.467645,2025-10-31T03:18:25.467645,completed,35742
trip_4234,vehicle_52,driver_71,client_55,Vadodara,Bhubaneswar,1046,2025-10-30T11:53:00,2025-10-31T12:06:18.672647,2025-10-31T12:24:18.672647,completed,62760
trip_4235,vehicle_67,driver_52,client_48,Indore,Vadodara,224,2025-10-30T19:52:00,2025-10-31T00:41:25.869594,2025-10-31T00:48:25.869594,completed,12096
trip_4236,vehicle_48,driver_16,client_45,Chennai,Jaipur,280,2025-10-30T08:45:00,2025-10-30T15:41:08.975424,2025-10-30T15:26:08.975424,completed,19320
trip_4237,vehicle_18,driver_61,client_75,Bhubaneswar,Bhubaneswar,979,2025-10-30T14:03:00,2025-10-31T13:19:16.456056,2025-10-31T13:25:16.456056,completed,45034
trip_4238,vehicle_44,driver_60,client_80,Noida,Jammu,155,2025-10-30T13:54:00,2025-10-30T17:19:35.190826,2025-10-30T16:57:35.190826,completed,9765
trip_4239,vehicle_35,driver_66,client_55,Jaipur,Jaipur,0,2025-10-30T01:22:00,2025-10-31T01:59:15.971624,,cancelled,0
trip_4240,vehicle_7,driver_73,client_25,Ranchi,Jaipur,1406,2025-10-30T21:46:00,2025-10-31T23:50:07.899341,2025-11-01T11:50:07.899341,delayed,66082
trip_4241,vehicle_54,driver_26,client_60,Noida,Surat,514,2025-10-31T08:30:00,2025-10-31T18:17:51.108699,2025-10-31T18:23:51.108699,completed,27242
trip_4242,vehicle_60,driver_59,client_71,Jammu,Bengaluru,458,2025-10-31T20:39:00,2025-11-01T06:21:27.230067,2025-11-01T06:14:27.230067,completed,22442
trip_4243,vehicle_43,driver_62,client_70,Coimbatore,Ahmedabad,892,2025-10-31T01:15:00,2025-10-31T17:15:51.991906,2025-10-31T17:10:51.991906,completed,62440
trip_4244,vehicle_6,driver_66,client_34,Ahmedabad,Kanpur,835,2025-10-31T01:12:00,2025-10-31T17:59:27.165834,2025-10-31T17:43:27.165834,completed,37575
trip_4245,vehicle_15,driver_19,client_13,Hyderabad,Ahmedabad,1119,2025-10-31T04:00:00,2025-11-01T01:20:05.373422,2025-11-01T01:20:05.373422,completed,45879
trip_4246,vehicle_70,driver_54,client_28,Jammu,Bhubaneswar,905,2025-10-31T22:38:00,2025-11-01T15:15:59.943143,2025-11-01T19:15:59.943143,delayed,38915
trip_4247,vehicle_12,driver_61,client_44,Bhubaneswar,Ahmedabad,732,2025-10-31T23:19:00,2025-11-01T15:32:20.106006,2025-11-01T18:32:20.106006,delayed,38064
trip_4248,vehicle_63,driver_6,client_54,Lucknow,Ranchi,782,2025-10-31T00:19:00,2025-10-31T14:15:35.487745,2025-10-31T14:31:35.487745,completed,39100
trip_4249,vehicle_54,driver_64,client_46,Ahmedabad,Bengaluru,744,2025-10-31T05:14:00,2025-10-31T22:42:30.983331,2025-10-31T23:00:30.983331,completed,46128
trip_4250,vehicle_14,driver_55,client_43,Kanpur,Pune,0,2025-10-31T07:48:00,2025-10-31T22:20:30.000918,,cancelled,0
trip_4251,vehicle_36,driver_9,client_64,Nashik,Coimbatore,1315,2025-10-31T10:23:00,2025-11-01T10:16:00.606012,2025-11-01T10:12:00.606012,completed,76270
trip_4252,vehicle_60,driver_80,client_48,Bhubaneswar,Kolkata,908,2025-10-31T05:11:00,2025-10-31T20:54:26.386117,2025-10-31T21:06:26.386117,completed,56296
trip_4253,vehicle_18,driver_30,client_15,Ahmedabad,Jaipur,1366,2025-10-31T16:43:00,2025-11-01T18:30:26.222670,2025-11-01T18:37:26.222670,completed,88790
trip_4254,vehicle_4,driver_21,client_19,Delhi,Bhubaneswar,1048,2025-11-01T01:52:00,2025-11-02T02:24:37.445471,2025-11-02T02:16:37.445471,completed,54496
trip_4255,vehicle_63,driver_77,client_44,Delhi,Ludhiana,0,2025-11-01T16:41:00,2025-11-02T16:03:54.733527,,cancelled,0
trip_4256,vehicle_17,driver_19,client_40,Lucknow,Delhi,986,2025-11-01T13:16:00,2025-11-02T07:06:04.850781,2025-11-02T07:08:04.850781,completed,52258
trip_4257,vehicle_65,driver_21,client_11,Hyderabad,Bhubaneswar,1283,2025-11-01T11:06:00,2025-11-02T16:23:01.644550,2025-11-02T16:51:01.644550,completed,83395
trip_4258,vehicle_10,driver_9,client_8,Nashik,Jaipur,116,2025-11-01T14:28:00,2025-11-01T17:17:38.669126,2025-11-01T17:25:38.669126,completed,4872
trip_4259,vehicle_26,driver_62,client_77,Jammu,Lucknow,1392,2025-11-01T19:43:00,2025-11-03T01:51:31.443127,2025-11-03T02:20:31.443127,completed,73776
trip_4260,vehicle_60,driver_71,client_27,Hyderabad,Chennai,446,2025-11-01T23:10:00,2025-11-02T09:32:53.622905,2025-11-02T09:14:53.622905,completed,24084
trip_4261,vehicle_4,driver_14,client_50,Patna,Pune,1126,2025-11-01T20:15:00,2025-11-02T15:58:14.134961,2025-11-02T15:52:14.134961,completed,74316
trip_4262,vehicle_33,driver_51,client_59,Chennai,Ahmedabad,920,2025-11-01T14:35:00,2025-11-02T09:01:05.859758,2025-11-02T08:39:05.859758,completed,53360
trip_4263,vehicle_36,driver_45,client_29,Ranchi,Chennai,828,2025-11-01T02:53:00,2025-11-01T17:31:03.036165,2025-11-01T17:16:03.036165,completed,42228
trip_4264,vehicle_36,driver_64,client_45,Pune,Chandigarh,665,2025-11-01T06:34:00,2025-11-01T18:00:27.542876,2025-11-01T17:52:27.542876,completed,29925
trip_4265,vehicle_42,driver_73,client_58,Pune,Surat,353,2025-11-01T17:17:00,2025-11-01T23:54:10.344837,2025-11-01T23:46:10.344837,completed,15885
trip_4266,vehicle_51,driver_55,client_72,Bhopal,Jammu,372,2025-11-01T15:04:00,2025-11-01T22:36:04.040682,2025-11-01T22:36:04.040682,completed,22320
trip_4267,vehicle_28,driver_27,client_35,Ranchi,Kolkata,762,2025-11-01T00:17:00,2025-11-01T13:03:08.604888,2025-11-01T13:31:08.604888,completed,34290
trip_4268,vehicle_26,driver_33,client_53,Hyderabad,Indore,131,2025-11-02T01:41:00,2025-11-02T04:09:55.249013,2025-11-02T04:33:55.249013,completed,5895
trip_4269,vehicle_7,driver_49,client_49,Noida,Mumbai,1088,2025-11-02T11:58:00,2025-11-03T12:27:24.873227,2025-11-03T12:54:24.873227,completed,52224
trip_4270,vehicle_30,driver_18,client_24,Vadodara,Lucknow,825,2025-11-02T09:46:00,2025-11-03T01:15:30.323807,2025-11-03T01:22:30.323807,completed,38775
trip_4271,vehicle_51,driver_60,client_35,Chandigarh,Lucknow,0,2025-11-02T06:09:00,2025-11-03T03:42:19.989181,,cancelled,0
trip_4272,vehicle_38,driver_6,client_35,Bengaluru,Ranchi,1428,2025-11-02T17:36:00,2025-11-03T22:40:34.319718,2025-11-03T22:41:34.319718,completed,77112
trip_4273,vehicle_40,driver_77,client_56,Bhubaneswar,Indore,1387,2025-11-02T18:28:00,2025-11-04T04:34:31.096212,2025-11-04T04:38:31.096212,completed,91542
trip_4274,vehicle_63,driver_38,client_46,Vadodara,Bhubaneswar,1262,2025-11-02T12:49:00,2025-11-03T15:50:46.112284,2025-11-03T16:20:46.112284,completed,66886
trip_4275,vehicle_51,driver_29,client_57,Bhopal,Bhubaneswar,693,2025-11-02T03:31:00,2025-11-02T18:42:12.842834,2025-11-02T18:14:12.842834,completed,40887
trip_4276,vehicle_16,driver_13,client_25,Kanpur,Jaipur,1144,2025-11-02T04:27:00,2025-11-03T01:28:24.509114,2025-11-03T01:51:24.509114,completed,60632
trip_4277,vehicle_63,driver_59,client_50,Kolkata,Vadodara,1299,2025-11-02T13:11:00,2025-11-03T11:52:18.225774,2025-11-03T11:58:18.225774,completed,51960
trip_4278,vehicle_69,driver_27,client_50,Coimbatore,Jaipur,1011,2025-11-02T09:49:00,2025-11-03T03:50:13.780735,2025-11-03T04:03:13.780735,completed,49539
trip_4279,vehicle_27,driver_72,client_29,Vadodara,Lucknow,696,2025-11-02T01:58:00,2025-11-02T16:20:40.454194,2025-11-03T03:20:40.454194,delayed,32016
trip_4280,vehicle_52,driver_59,client_17,Ranchi,Lucknow,0,2025-11-03T22:02:00,2025-11-04T01:59:05.330128,,cancelled,0
trip_4281,vehicle_57,driver_5,client_41,Jammu,Gurugram,1438,2025-11-03T15:28:00,2025-11-04T19:55:05.855036,2025-11-04T20:14:05.855036,completed,77652
trip_4282,vehicle_32,driver_3,client_2,Patna,Gurugram,709,2025-11-03T15:24:00,2025-11-04T07:06:42.450422,2025-11-04T07:25:42.450422,completed,40413
trip_4283,vehicle_60,driver_68,client_25,Ahmedabad,Vadodara,1352,2025-11-03T11:03:00,2025-11-04T20:03:50.995503,2025-11-04T19:35:50.995503,completed,62192
trip_4284,vehicle_39,driver_10,client_10,Lucknow,Nashik,585,2025-11-03T11:58:00,2025-11-04T02:22:11.322108,2025-11-04T02:31:11.322108,completed,25155
trip_4285,vehicle_27,driver_4,client_43,Patna,Kolkata,858,2025-11-03T11:20:00,2025-11-04T07:19:51.711685,2025-11-04T06:52:51.711685,completed,58344
trip_4286,vehicle_23,driver_27,client_21,Indore,Vadodara,840,2025-11-03T22:24:00,2025-11-04T19:13:40.989057,2025-11-04T19:09:40.989057,completed,47040
trip_4287,vehicle_60,driver_17,client_68,Ranchi,Ranchi,262,2025-11-03T01:48:00,2025-11-03T06:18:53.137439,2025-11-03T06:08:53.137439,completed,12314
trip_4288,vehicle_62,driver_32,client_47,Jammu,Chennai,502,2025-11-03T22:50:00,2025-11-04T10:08:02.262000,2025-11-04T14:08:02.262000,delayed,32128
trip_4289,vehicle_35,driver_79,client_46,Coimbatore,Bhopal,1338,2025-11-03T07:25:00,2025-11-04T10:27:52.785211,2025-11-04T10:51:52.785211,completed,80280
trip_4290,vehicle_14,driver_46,client_29,Chennai,Coimbatore,1347,2025-11-03T20:28:00,2025-11-05T06:07:51.906113,2025-11-05T05:48:51.906113,completed,55227
trip_4291,vehicle_2,driver_60,client_11,Nagpur,Nashik,1186,2025-11-03T05:29:00,2025-11-04T08:06:47.133664,2025-11-04T07:45:47.133664,completed,72346
trip_4292,vehicle_59,driver_26,client_56,Nagpur,Noida,1275,2025-11-04T10:10:00,2025-11-05T14:33:02.089130,2025-11-05T14:31:02.089130,completed,89250
trip_4293,vehicle_67,driver_39,client_52,Noida,Gurugram,1260,2025-11-04T14:35:00,2025-11-05T21:24:04.788428,2025-11-05T21:48:04.788428,completed,83160
trip_4294,vehicle_3,driver_72,client_69,Nashik,Ludhiana,1144,2025-11-04T07:38:00,2025-11-05T03:40:27.937908,2025-11-05T03:14:27.937908,completed,66352
trip_4295,vehicle_69,driver_6,client_17,Kanpur,Patna,690,2025-11-04T21:48:00,2025-11-05T14:34:18.671679,2025-11-05T14:06:18.671679,completed,30360
trip_4296,vehicle_48,driver_31,client_45,Lucknow,Ranchi,917,2025-11-04T09:16:00,2025-11-05T03:27:25.884067,2025-11-05T03:34:25.884067,completed,42182
trip_4297,vehicle_33,driver_19,client_67,Patna,Kolkata,425,2025-11-04T17:51:00,2025-11-05T04:07:30.738734,2025-11-05T04:31:30.738734,completed,25500
trip_4298,vehicle_1,driver_29,client_44,Ahmedabad,Delhi,1194,2025-11-04T21:27:00,2025-11-05T22:32:32.925058,2025-11-06T04:32:32.925058,delayed,69252
trip_4299,vehicle_57,driver_43,client_31,Mumbai,Patna,513,2025-11-04T11:47:00,2025-11-04T23:53:20.570148,2025-11-04T23:40:20.570148,completed,31806
