product_id,abc_class,service_level,lead_time,total_revenue,total_quantity,avg_daily_demand,annual_demand,demand_std_dev,unit_cost,z_score,safety_stock,reorder_point,eoq,holding_cost_per_unit,simulated_current_stock,days_to_stockout,reorder_urgency,stockout_probability,risk_category
35913B,C,0.9,14,56.91,64,0.0916,33.42,0.9651,0.8892,1.28,4.62,5.9,137.08,0.1778,9.18,100.27,0.0,0.0144,Low
72771B,C,0.9,14,56.9,117,0.1674,61.09,3.7308,0.4863,1.28,17.87,20.21,250.62,0.0973,32.44,193.79,0.0,0.0156,Low
72783,C,0.9,14,56.7,27,0.0386,14.1,0.5271,2.1,1.28,2.52,3.07,57.94,0.42,2.65,68.51,0.1368,0.1429,High
90002E,C,0.9,14,56.519999999999996,15,0.0215,7.83,0.2096,3.768,1.28,1.0,1.3,32.24,0.7536,1.92,89.52,0.0,0.0194,Medium
84415A,C,0.9,14,56.25,15,0.0215,7.83,0.3314,3.75,1.28,1.59,1.89,32.32,0.75,3.47,161.76,0.0,0.0053,Low
79331,C,0.9,14,56.1,34,0.0486,17.75,0.6107,1.65,1.28,2.92,3.61,73.35,0.33,5.85,120.2,0.0,0.0119,Low
90067A,C,0.9,14,56.09,19,0.0272,9.92,0.3353,2.9521,1.28,1.61,1.99,40.99,0.5904,1.67,61.52,0.1582,0.1516,High
85179C,C,0.9,14,55.839999999999996,10,0.0143,5.22,0.2449,5.584,1.28,1.17,1.37,21.62,1.1168,1.4,97.9,0.0,0.0951,Medium
44236,C,0.9,14,55.800000000000004,12,0.0172,6.27,0.2134,4.65,1.28,1.02,1.26,25.96,0.93,2.0,116.25,0.0,0.014,Low
85080,C,0.9,14,55.76,113,0.1617,59.01,1.2222,0.4935,1.28,5.85,8.12,244.52,0.0987,5.32,32.93,0.3441,0.2516,Critical
84723,C,0.9,14,55.650000000000006,7,0.01,3.66,0.305,7.95,1.28,1.46,1.6,15.16,1.59,2.61,260.16,0.0,0.0154,Low
71495B,C,0.9,14,55.56,143,0.2046,74.67,3.8257,0.3885,1.28,18.32,21.19,309.99,0.0777,15.32,74.91,0.2767,0.192,Critical
75178,C,0.9,14,55.06,38,0.0544,19.84,0.6642,1.4489,1.28,3.18,3.94,82.75,0.2898,6.43,118.3,0.0,0.0113,Low
90079,C,0.9,14,55.01,11,0.0157,5.74,0.1553,5.0009,1.28,0.74,0.96,23.96,1.0002,0.26,16.23,0.7351,0.4759,Critical
85151,C,0.9,14,55.0,44,0.0629,22.98,0.951,1.25,1.28,4.55,5.44,95.87,0.25,1.0,15.92,0.8156,0.4865,Critical
35916A,C,0.9,14,54.60999999999999,48,0.0687,25.06,0.7268,1.1377,1.28,3.48,4.44,104.95,0.2275,8.86,129.09,0.0,0.0018,Low
90075,C,0.9,14,54.519999999999996,6,0.0086,3.13,0.1067,9.0867,1.28,0.51,0.63,13.13,1.8173,1.11,128.84,0.0,0.0068,Low
20953,C,0.9,14,54.449999999999996,33,0.0472,17.23,0.5758,1.65,1.28,2.76,3.42,72.26,0.33,6.08,128.71,0.0,0.006,Low
35912B,C,0.9,14,54.32,36,0.0515,18.8,0.6644,1.5089,1.28,3.18,3.9,78.93,0.3018,7.45,144.56,0.0,0.0034,Low
79329,C,0.9,14,53.760000000000005,88,0.1259,45.95,2.7412,0.6109,1.28,13.13,14.89,193.93,0.1222,13.89,110.33,0.0672,0.1185,High
17084J,C,0.9,14,53.76,256,0.3662,133.68,2.9727,0.21,1.28,14.24,19.36,564.16,0.042,12.49,34.1,0.355,0.254,Critical
84251G,C,0.9,14,53.709999999999994,203,0.2904,106.0,1.7263,0.2646,1.28,8.27,12.33,447.57,0.0529,4.28,14.74,0.653,0.4868,Critical
90059E,C,0.9,14,53.58,32,0.0458,16.71,0.3311,1.6744,1.28,1.59,2.23,70.64,0.3349,2.34,51.19,0.0,0.0847,Medium
90037C,C,0.9,14,53.56,21,0.03,10.97,0.3638,2.5505,1.28,1.74,2.16,46.37,0.5101,1.12,37.3,0.4819,0.3035,Critical
85023A,C,0.9,14,53.55,21,0.03,10.97,0.322,2.55,1.28,1.54,1.96,46.37,0.51,3.69,122.66,0.0,0.0034,Low
35001B,C,0.9,14,53.43000000000001,15,0.0215,7.83,0.3182,3.562,1.28,1.52,1.82,33.16,0.7124,0.2,9.15,0.8924,0.5348,Critical
37491D,C,0.9,14,53.4,22,0.0315,11.49,0.3617,2.4273,1.28,1.73,2.17,48.65,0.4855,0.81,25.69,0.6279,0.3929,Critical
90176A,C,0.9,14,53.4,7,0.01,3.66,0.1251,7.6286,1.28,0.6,0.74,15.48,1.5257,0.42,41.97,0.4317,0.2749,Critical
20697,C,0.9,14,53.25,23,0.0329,12.01,0.3556,2.3152,1.28,1.7,2.16,50.93,0.463,1.03,31.43,0.522,0.3332,Critical
46115B,C,0.9,14,53.2,280,0.4006,146.21,3.3629,0.19,1.28,16.11,21.71,620.29,0.038,11.49,28.67,0.471,0.3202,Critical
20848,C,0.9,14,53.10000000000001,18,0.0258,9.4,0.4811,2.95,1.28,2.3,2.66,39.91,0.59,3.59,139.32,0.0,0.0365,Medium
84030C,C,0.9,14,52.78,13,0.0186,6.79,0.5799,4.06,1.28,2.78,3.04,28.91,0.812,2.19,117.98,0.2777,0.1864,Critical
90078,C,0.9,14,52.64,7,0.01,3.66,0.1463,7.52,1.28,0.7,0.84,15.59,1.504,1.07,106.49,0.0,0.0453,Medium
90125A,C,0.9,14,52.53,22,0.0315,11.49,0.4837,2.3877,1.28,2.32,2.76,49.05,0.4775,4.94,156.94,0.0,0.0065,Low
22954,C,0.9,14,52.51,41,0.0587,21.41,0.7006,1.2807,1.28,3.36,4.18,91.42,0.2561,5.2,88.64,0.0,0.0474,Medium
90214B,C,0.9,14,52.21,43,0.0615,22.45,0.5644,1.2142,1.28,2.7,3.56,96.16,0.2428,5.06,82.25,0.0,0.0234,Medium
84292B,C,0.9,14,51.8,8,0.0114,4.18,0.1689,6.475,1.28,0.81,0.97,17.96,1.295,0.77,67.27,0.2055,0.1673,Critical
DCGS0004,C,0.9,14,51.31,3,0.0043,1.57,0.0654,17.1033,1.28,0.31,0.37,6.77,3.4207,0.15,35.11,0.5965,0.3557,Critical
84951b,C,0.9,14,51.26,10,0.0143,5.22,0.2267,5.126,1.28,1.09,1.29,22.57,1.0252,0.91,63.73,0.2909,0.2007,Critical
84845D,C,0.9,14,51.25,41,0.0587,21.41,0.8176,1.25,1.28,3.92,4.74,92.54,0.25,9.15,156.04,0.0,0.0032,Low
gift_0001_10,C,0.9,14,51.239999999999995,6,0.0086,3.13,0.0923,8.54,1.28,0.44,0.56,13.54,1.708,0.72,83.94,0.0,0.0411,Medium
35071,C,0.9,14,51.13999999999999,50,0.0715,26.11,1.0894,1.0228,1.28,5.22,6.22,112.98,0.2046,3.9,54.54,0.3727,0.2384,Critical
84527,C,0.9,14,51.01,25,0.0358,13.05,0.3169,2.0404,1.28,1.52,2.02,56.56,0.4081,1.93,54.0,0.0433,0.1138,High
84612B,C,0.9,14,51.0,20,0.0286,10.44,0.3995,2.55,1.28,1.91,2.31,45.25,0.51,3.91,136.48,0.0,0.0095,Low
84968b,C,0.9,14,50.98,2,0.0029,1.04,0.0535,25.49,1.28,0.26,0.3,4.53,5.098,0.41,141.76,0.0,0.0338,Medium
84968a,C,0.9,14,50.98,2,0.0029,1.04,0.0535,25.49,1.28,0.26,0.3,4.53,5.098,0.34,120.57,0.0,0.0637,Medium
84795b,C,0.9,14,50.94,3,0.0043,1.57,0.0654,16.98,1.28,0.31,0.37,6.79,3.396,0.67,155.02,0.0,0.0067,Low
17084A,C,0.9,14,50.82,242,0.3462,126.37,2.8602,0.21,1.28,13.7,18.55,548.52,0.042,25.55,73.8,0.0,0.0265,Medium
84559a,C,0.9,14,50.699999999999996,30,0.0429,15.67,0.3484,1.69,1.28,1.67,2.27,68.08,0.338,3.0,69.86,0.0,0.0329,Medium
85124a,C,0.9,14,50.599999999999994,10,0.0143,5.22,0.1409,5.06,1.28,0.67,0.88,22.72,1.012,0.4,28.17,0.5394,0.3503,Critical
72083A,C,0.9,14,50.400000000000006,24,0.0343,12.53,0.6233,2.1,1.28,2.99,3.47,54.62,0.42,1.05,30.5,0.6979,0.404,Critical
90177B,C,0.9,14,50.370000000000005,17,0.0243,8.88,0.2583,2.9629,1.28,1.24,1.58,38.7,0.5926,3.05,125.45,0.0,0.0025,Low
22657,C,0.9,14,50.15,59,0.0844,30.81,1.0544,0.85,1.28,5.05,6.23,134.62,0.17,7.71,91.39,0.0,0.0489,Medium
20870,C,0.9,14,50.1,28,0.0401,14.62,0.9107,1.7893,1.28,4.36,4.92,63.92,0.3579,4.38,109.34,0.1102,0.1312,High
22257,C,0.9,14,50.06,34,0.0486,17.75,0.833,1.4724,1.28,3.99,4.67,77.65,0.2945,5.69,117.06,0.0,0.0539,Medium
90051,C,0.9,14,49.73,7,0.01,3.66,0.1131,7.1043,1.28,0.54,0.68,16.04,1.4209,0.15,14.81,0.7826,0.4924,Critical
90214N,C,0.9,14,49.72,40,0.0572,20.89,0.5376,1.243,1.28,2.57,3.38,91.66,0.2486,5.61,98.05,0.0,0.0084,Low
90135A,C,0.9,14,49.64,10,0.0143,5.22,0.2563,4.964,1.28,1.23,1.43,22.93,0.9928,0.73,51.06,0.4884,0.2902,Critical
16045,C,0.9,14,49.44,412,0.5894,215.14,7.557,0.12,1.28,36.19,44.44,946.78,0.024,72.38,122.81,0.0,0.0117,Low
17013C,C,0.9,14,49.14,117,0.1674,61.09,4.4253,0.42,1.28,21.19,23.54,269.69,0.084,26.25,156.84,0.0,0.0744,Medium
84537B,C,0.9,14,49.14,117,0.1674,61.09,1.6242,0.42,1.28,7.78,10.12,269.69,0.084,6.33,37.83,0.3745,0.2558,Critical
72129,C,0.9,14,49.11,74,0.1059,38.64,0.907,0.6636,1.28,4.34,5.83,170.62,0.1327,0.92,8.66,0.8426,0.5661,Critical
35610C,C,0.9,14,49.05,69,0.0987,36.03,1.8613,0.7109,1.28,8.91,10.3,159.19,0.1422,16.99,172.11,0.0,0.0125,Low
84845C,C,0.9,14,48.75,39,0.0558,20.36,0.531,1.25,1.28,2.54,3.32,90.25,0.25,1.45,25.93,0.5647,0.3688,Critical
62086A,C,0.9,14,48.75,25,0.0358,13.05,0.3862,1.95,1.28,1.85,2.35,57.86,0.39,0.47,13.04,0.8016,0.5095,Critical
35603C,C,0.9,14,48.3,83,0.1187,43.34,0.8524,0.5819,1.28,4.08,5.74,192.97,0.1164,8.82,74.32,0.0,0.0124,Low
90021,C,0.9,14,47.8,4,0.0057,2.09,0.0925,11.95,1.28,0.44,0.52,9.35,2.39,0.4,69.97,0.2349,0.1775,Critical
90179B,C,0.9,14,47.72,8,0.0114,4.18,0.1306,5.965,1.28,0.63,0.79,18.71,1.193,0.66,57.66,0.1603,0.1533,High
84510c,C,0.9,14,47.69,19,0.0272,9.92,0.2524,2.51,1.28,1.21,1.59,44.46,0.502,0.91,33.3,0.4306,0.2893,Critical
90214G,C,0.9,14,47.63,37,0.0529,19.32,0.6323,1.2873,1.28,3.03,3.77,86.63,0.2575,6.53,123.36,0.0,0.0072,Low
21347,C,0.9,14,47.6,8,0.0114,4.18,0.1772,5.95,1.28,0.85,1.01,18.74,1.19,0.67,58.61,0.3351,0.2206,Critical
90141A,C,0.9,14,47.35,9,0.0129,4.7,0.1249,5.2611,1.28,0.6,0.78,21.13,1.0522,0.39,30.19,0.5006,0.3278,Critical
20895,C,0.9,14,47.20000000000001,16,0.0229,8.35,0.463,2.95,1.28,2.22,2.54,37.63,0.59,1.75,76.24,0.3124,0.2055,Critical
71495A,C,0.9,14,47.16,121,0.1731,63.18,3.6619,0.3898,1.28,17.54,19.96,284.7,0.078,9.7,56.04,0.514,0.2977,Critical
20988,C,0.9,14,46.8,24,0.0343,12.53,0.3769,1.95,1.28,1.81,2.29,56.69,0.39,1.61,46.84,0.2965,0.212,Critical
84227,C,0.9,14,46.620000000000005,111,0.1588,57.96,1.9424,0.42,1.28,9.3,11.53,262.68,0.084,2.97,18.7,0.7424,0.4591,Critical
81952B,C,0.9,14,46.56,54,0.0773,28.2,0.9499,0.8622,1.28,4.55,5.63,127.87,0.1724,2.26,29.24,0.5988,0.3702,Critical
16050,C,0.9,14,46.45,151,0.216,78.85,2.8882,0.3076,1.28,13.83,16.86,357.99,0.0615,15.04,69.64,0.1076,0.133,High
17007B,C,0.9,14,46.2,22,0.0315,11.49,0.504,2.1,1.28,2.41,2.85,52.3,0.42,5.06,160.62,0.0,0.0072,Low
85081,C,0.9,14,46.17,104,0.1488,54.31,1.109,0.4439,1.28,5.31,7.39,247.31,0.0888,1.54,10.38,0.7911,0.5516,Critical
84626,C,0.9,14,45.95,1,0.0014,0.52,0.0378,45.95,1.28,0.18,0.2,2.38,9.19,0.1,70.89,0.4959,0.2826,Critical
20964,C,0.9,14,45.9,18,0.0258,9.4,0.3501,2.55,1.28,1.68,2.04,42.93,0.51,3.72,144.44,0.0,0.0052,Low
90037B,C,0.9,14,45.89,18,0.0258,9.4,0.3582,2.5494,1.28,1.72,2.08,42.93,0.5099,3.72,144.38,0.0,0.0061,Low
35611B,C,0.9,14,45.76,62,0.0887,32.37,1.8653,0.7381,1.28,8.93,10.18,148.1,0.1476,14.15,159.57,0.0,0.0322,Medium
90163B,C,0.9,14,45.73,6,0.0086,3.13,0.1194,7.6217,1.28,0.57,0.69,14.34,1.5243,0.39,44.89,0.4431,0.2764,Critical
84660b,C,0.9,14,45.72,6,0.0086,3.13,0.1067,7.62,1.28,0.51,0.63,14.34,1.524,0.57,66.01,0.1024,0.1318,High
20837,C,0.9,14,45.60000000000001,24,0.0343,12.53,0.5552,1.9,1.28,2.66,3.14,57.43,0.38,1.57,45.84,0.4987,0.2993,Critical
22882,C,0.9,14,45.589999999999996,19,0.0272,9.92,0.3479,2.3995,1.28,1.67,2.05,45.47,0.4799,0.7,25.93,0.6557,0.4017,Critical
90214H,C,0.9,14,45.2,40,0.0572,20.89,0.3463,1.13,1.28,1.66,2.46,96.14,0.226,2.02,35.33,0.178,0.1731,High
90059F,C,0.9,14,45.18,27,0.0386,14.1,0.3859,1.6733,1.28,1.85,2.39,64.91,0.3347,2.85,73.85,0.0,0.0547,Medium
90059C,C,0.9,14,45.04,27,0.0386,14.1,0.363,1.6681,1.28,1.74,2.28,65.01,0.3336,1.79,46.25,0.2161,0.1795,High
72724,C,0.9,14,45.0,36,0.0515,18.8,0.6221,1.25,1.28,2.98,3.7,86.71,0.25,4.66,90.57,0.0,0.0451,Medium
16161C,C,0.9,14,45.0,450,0.6438,234.98,13.7627,0.1,1.28,65.91,74.93,1083.92,0.02,49.67,77.15,0.3371,0.2149,Critical
90049,C,0.9,14,44.82,8,0.0114,4.18,0.2674,5.6025,1.28,1.28,1.44,19.31,1.1205,1.09,95.32,0.2429,0.1761,Critical
35916B,C,0.9,14,44.65,42,0.0601,21.93,0.6912,1.0631,1.28,3.31,4.15,101.56,0.2126,6.65,110.71,0.0,0.0123,Low
90177E,C,0.9,14,44.589999999999996,15,0.0215,7.83,0.1636,2.9727,1.28,0.78,1.08,36.3,0.5945,1.92,89.34,0.0,0.0041,Low
90197D,C,0.9,14,44.550000000000004,9,0.0129,4.7,0.1963,4.95,1.28,0.94,1.12,21.79,0.99,0.8,61.93,0.2881,0.2003,Critical
20820,C,0.9,14,44.55,9,0.0129,4.7,0.146,4.95,1.28,0.7,0.88,21.79,0.99,1.04,81.02,0.0,0.0571,Medium
72796B,C,0.9,14,44.55,27,0.0386,14.1,0.3746,1.65,1.28,1.79,2.33,65.36,0.33,1.47,37.99,0.3715,0.2543,Critical
84586L,C,0.9,14,44.25000000000001,15,0.0215,7.83,0.2292,2.95,1.28,1.1,1.4,36.44,0.59,0.28,13.12,0.7987,0.5088,Critical
35085E,C,0.9,14,44.25,39,0.0558,20.36,0.5364,1.1346,1.28,2.57,3.35,94.73,0.2269,5.03,90.18,0.0,0.0171,Low
35607B,C,0.9,14,44.06,216,0.309,112.79,4.0578,0.204,1.28,19.43,23.76,525.8,0.0408,10.1,32.67,0.5751,0.352,Critical
35815B,C,0.9,14,43.94,95,0.1359,49.61,2.4878,0.4625,1.28,11.91,13.82,231.57,0.0925,12.56,92.4,0.0911,0.1262,High
90108,C,0.9,14,43.87,39,0.0558,20.36,0.709,1.1249,1.28,3.4,4.18,95.14,0.225,4.28,76.76,0.0,0.0934,Medium
90027D,C,0.9,14,43.78,14,0.02,7.31,0.192,3.1271,1.28,0.92,1.2,34.19,0.6254,0.54,26.99,0.5495,0.3586,Critical
17014C,C,0.9,14,43.75,97,0.1388,50.65,3.6312,0.451,1.28,17.39,19.33,236.96,0.0902,5.41,38.96,0.7203,0.3994,Critical
90214D,C,0.9,14,43.47,35,0.0501,18.28,0.5011,1.242,1.28,2.4,3.1,85.78,0.2484,2.36,47.14,0.2388,0.1881,Critical
90084,C,0.9,14,43.35,51,0.073,26.63,0.9923,0.85,1.28,4.75,5.77,125.16,0.17,11.02,151.1,0.0,0.0035,Low
90042B,C,0.9,14,43.349999999999994,17,0.0243,8.88,0.2745,2.55,1.28,1.31,1.66,41.72,0.51,2.1,86.34,0.0,0.0433,Medium
35822P,C,0.9,14,43.32,114,0.1631,59.53,4.3119,0.38,1.28,20.65,22.93,279.87,0.076,18.91,115.97,0.1753,0.1513,Critical
72798C,C,0.9,14,43.21,22,0.0315,11.49,0.3059,1.9641,1.28,1.46,1.91,54.08,0.3928,0.33,10.53,0.8261,0.538,Critical
84548,C,0.9,14,42.9,26,0.0372,13.58,0.5008,1.65,1.28,2.4,2.92,64.14,0.33,3.62,97.35,0.0,0.049,Medium
84551,C,0.9,14,42.9,26,0.0372,13.58,0.5204,1.65,1.28,2.49,3.01,64.14,0.33,0.83,22.3,0.7247,0.437,Critical
21596,C,0.9,14,42.64,10,0.0143,5.22,0.1849,4.264,1.28,0.89,1.09,24.74,0.8528,1.23,85.82,0.0,0.0687,Medium
90026B,C,0.9,14,42.5,5,0.0072,2.61,0.0999,8.5,1.28,0.48,0.58,12.39,1.7,0.88,123.64,0.0,0.0179,Low
90024A,C,0.9,14,42.5,5,0.0072,2.61,0.0999,8.5,1.28,0.48,0.58,12.39,1.7,0.52,73.18,0.0952,0.1287,High
85035b,C,0.9,14,42.35,5,0.0072,2.61,0.0999,8.47,1.28,0.48,0.58,12.41,1.694,0.39,54.1,0.3311,0.2214,Critical
90214T,C,0.9,14,42.11,33,0.0472,17.23,0.5581,1.2761,1.28,2.67,3.33,82.17,0.2552,0.63,13.42,0.81,0.5052,Critical
72771C,C,0.9,14,42.08,54,0.0773,28.2,1.31,0.7793,1.28,6.27,7.36,134.51,0.1559,1.08,14.0,0.8529,0.5,Critical
90030A,C,0.9,14,41.760000000000005,7,0.01,3.66,0.1964,5.9657,1.28,0.94,1.08,17.5,1.1931,0.99,98.98,0.0829,0.1234,High
22885,C,0.9,14,41.69,17,0.0243,8.88,0.3312,2.4524,1.28,1.59,1.93,42.54,0.4905,3.43,140.9,0.0,0.0064,Low
90177C,C,0.9,14,41.67,14,0.02,7.31,0.1593,2.9764,1.28,0.76,1.04,35.04,0.5953,0.59,29.37,0.4363,0.3028,Critical
84679,C,0.9,14,41.650000000000006,7,0.01,3.66,0.2172,5.95,1.28,1.04,1.18,17.53,1.19,1.41,140.36,0.0,0.0597,Medium
90060C,C,0.9,14,41.65,7,0.01,3.66,0.1964,5.95,1.28,0.94,1.08,17.53,1.19,1.51,151.13,0.0,0.0308,Medium
90039B,C,0.9,14,41.49,11,0.0157,5.74,0.2418,3.7718,1.28,1.16,1.38,27.59,0.7544,0.3,18.89,0.7844,0.4661,Critical
90214P,C,0.9,14,41.41,35,0.0501,18.28,0.5879,1.1831,1.28,2.82,3.52,87.88,0.2366,1.37,27.45,0.6091,0.3797,Critical
90183A,C,0.9,14,41.370000000000005,14,0.02,7.31,0.2503,2.955,1.28,1.2,1.48,35.17,0.591,1.08,53.87,0.2706,0.1969,Critical
90067B,C,0.9,14,41.32000000000001,14,0.02,7.31,0.325,2.9514,1.28,1.56,1.84,35.19,0.5903,2.52,125.94,0.0,0.0326,Medium
90128A,C,0.9,14,41.29,29,0.0415,15.14,0.5612,1.4238,1.28,2.69,3.27,72.92,0.2848,3.05,73.59,0.0658,0.1195,High
90212C,C,0.9,14,41.25,11,0.0157,5.74,0.196,3.75,1.28,0.94,1.16,27.67,0.75,1.73,110.13,0.0,0.0196,Medium
85024B,C,0.9,14,41.25,25,0.0358,13.05,0.3899,1.65,1.28,1.87,2.37,62.9,0.33,4.14,115.76,0.0,0.0063,Low
18096c,C,0.9,14,41.14,8,0.0114,4.18,0.1851,5.1425,1.28,0.89,1.05,20.15,1.0285,1.61,140.91,0.0,0.018,Low
21119,C,0.9,14,41.01,3,0.0043,1.57,0.0654,13.67,1.28,0.31,0.37,7.57,2.734,0.74,172.72,0.0,0.0027,Low
35644,C,0.9,14,40.95,21,0.03,10.97,0.4322,1.95,1.28,2.07,2.49,53.03,0.39,3.82,127.1,0.0,0.0178,Low
72709,C,0.9,14,40.8,48,0.0687,25.06,0.8899,0.85,1.28,4.26,5.22,121.42,0.17,8.98,130.76,0.0,0.008,Low
84798C,C,0.9,14,40.8,16,0.0229,8.35,0.3543,2.55,1.28,1.7,2.02,40.47,0.51,3.39,148.2,0.0,0.0103,Low
90012B,C,0.9,14,40.55,4,0.0057,2.09,0.0925,10.1375,1.28,0.44,0.52,10.15,2.0275,0.78,136.03,0.0,0.0219,Medium
90034,C,0.9,14,40.5,4,0.0057,2.09,0.0755,10.125,1.28,0.36,0.44,10.16,2.025,0.72,125.29,0.0,0.0121,Low
90064A,C,0.9,14,40.44,10,0.0143,5.22,0.1849,4.044,1.28,0.89,1.09,25.41,0.8088,2.04,142.36,0.0,0.004,Low
22889,C,0.9,14,40.230000000000004,15,0.0215,7.83,0.3357,2.682,1.28,1.61,1.91,38.21,0.5364,1.91,89.19,0.0,0.0995,Medium
20994,C,0.9,14,39.949999999999996,47,0.0672,24.54,0.679,0.85,1.28,3.25,4.19,120.15,0.17,5.5,81.87,0.0,0.0362,Medium
20860,C,0.9,14,39.900000000000006,19,0.0272,9.92,0.2742,2.1,1.28,1.31,1.69,48.6,0.42,1.83,67.2,0.0,0.0794,Medium
90046,C,0.9,14,39.6,8,0.0114,4.18,0.1412,4.95,1.28,0.68,0.84,20.54,0.99,1.44,125.46,0.0,0.0079,Low
47518F,C,0.9,14,39.5,76,0.1087,39.69,2.0298,0.5197,1.28,9.72,11.24,195.39,0.1039,10.34,95.09,0.0804,0.1228,High
35933,C,0.9,14,39.17,93,0.133,48.56,1.9677,0.4212,1.28,9.42,11.29,240.1,0.0842,18.71,140.61,0.0,0.0111,Low
82545A,C,0.9,14,38.75,31,0.0443,16.19,0.4035,1.25,1.28,1.93,2.55,80.47,0.25,4.13,93.19,0.0,0.01,Low
47567b,C,0.9,14,38.72,3,0.0043,1.57,0.0845,12.9067,1.28,0.4,0.46,7.79,2.5813,0.9,208.81,0.0,0.0041,Low
90176C,C,0.9,14,38.68,5,0.0072,2.61,0.1559,7.736,1.28,0.75,0.85,12.99,1.5472,0.49,67.83,0.4271,0.2546,Critical
90188,C,0.9,14,38.46,15,0.0215,7.83,0.1803,2.564,1.28,0.86,1.16,39.08,0.5128,1.69,78.54,0.0,0.02,Medium
35963,C,0.9,14,38.379999999999995,101,0.1445,52.74,1.6509,0.38,1.28,7.91,9.93,263.43,0.076,15.27,105.7,0.0,0.016,Low
85184B,C,0.9,14,38.35,13,0.0186,6.79,0.3229,2.95,1.28,1.55,1.81,33.92,0.59,3.39,182.52,0.0,0.0047,Low
90103,C,0.9,14,38.19,15,0.0215,7.83,0.1803,2.546,1.28,0.86,1.16,39.22,0.5092,2.12,98.87,0.0,0.0035,Low
90003E,C,0.9,14,38.01,10,0.0143,5.22,0.1303,3.801,1.28,0.62,0.82,26.21,0.7602,0.98,68.57,0.0,0.0547,Medium
90119,C,0.9,14,38.01,14,0.02,7.31,0.2825,2.715,1.28,1.35,1.63,36.69,0.543,1.96,97.91,0.0,0.056,Medium
22880,C,0.9,14,37.79,15,0.0215,7.83,0.3271,2.5193,1.28,1.57,1.87,39.43,0.5039,0.78,36.35,0.5821,0.3475,Critical
90181C,C,0.9,14,37.78,4,0.0057,2.09,0.0755,9.445,1.28,0.36,0.44,10.52,1.889,0.86,150.68,0.0,0.0028,Low
90038C,C,0.9,14,37.77,10,0.0143,5.22,0.1998,3.777,1.28,0.96,1.16,26.29,0.7554,0.68,47.28,0.4155,0.2621,Critical
37477B,C,0.9,14,37.5,10,0.0143,5.22,0.1507,3.75,1.28,0.72,0.92,26.39,0.75,1.36,95.2,0.0,0.0197,Medium
37112,C,0.9,14,37.5,10,0.0143,5.22,0.2068,3.75,1.28,0.99,1.19,26.39,0.75,1.92,134.18,0.0,0.0132,Low
35233,C,0.9,14,37.5,10,0.0143,5.22,0.1409,3.75,1.28,0.67,0.88,26.39,0.75,0.82,57.4,0.0617,0.1195,High
79413,C,0.9,14,37.5,30,0.0429,15.67,0.5969,1.25,1.28,2.86,3.46,79.16,0.25,1.73,40.41,0.4987,0.3059,Critical
71406C,C,0.9,14,37.42,85,0.1216,44.38,1.0426,0.4402,1.28,4.99,6.7,224.52,0.088,3.07,25.27,0.541,0.3626,Critical
84705F,C,0.9,14,37.2,8,0.0114,4.18,0.1412,4.65,1.28,0.68,0.84,21.19,0.93,1.44,126.22,0.0,0.0075,Low
84251J,C,0.9,14,37.04,74,0.1059,38.64,1.2089,0.5005,1.28,5.79,7.27,196.47,0.1001,7.78,73.53,0.0,0.0818,Medium
72715,C,0.9,14,36.96,88,0.1259,45.95,0.9672,0.42,1.28,4.63,6.39,233.89,0.084,1.73,13.78,0.7287,0.5031,Critical
47013A,C,0.9,14,36.83,127,0.1817,66.32,1.4718,0.29,1.28,7.05,9.59,338.14,0.058,14.03,77.21,0.0,0.0185,Medium
90074,C,0.9,14,36.62,4,0.0057,2.09,0.0755,9.155,1.28,0.36,0.44,10.68,1.831,0.25,44.4,0.4247,0.269,Critical
17014E,C,0.9,14,36.599999999999994,95,0.1359,49.61,3.3677,0.3853,1.28,16.13,18.03,253.73,0.0771,31.83,234.19,0.0,0.0088,Low
22860,C,0.9,14,36.480000000000004,19,0.0272,9.92,0.6062,1.92,1.28,2.9,3.28,50.83,0.384,2.26,83.14,0.3118,0.2037,Critical
90037D,C,0.9,14,35.870000000000005,14,0.02,7.31,0.2615,2.5621,1.28,1.25,1.53,37.77,0.5124,0.74,36.77,0.5195,0.3205,Critical
22884,C,0.9,14,35.839999999999996,14,0.02,7.31,0.325,2.56,1.28,1.56,1.84,37.79,0.512,0.48,23.96,0.7388,0.4349,Critical
35910B,C,0.9,14,35.72,16,0.0229,8.35,0.342,2.2325,1.28,1.64,1.96,43.26,0.4465,2.1,91.71,0.0,0.0823,Medium
90202C,C,0.9,14,35.71,12,0.0172,6.27,0.13,2.9758,1.28,0.62,0.86,32.45,0.5952,0.83,48.07,0.0436,0.1146,High
90152C,C,0.9,14,35.7,6,0.0086,3.13,0.1414,5.95,1.28,0.68,0.8,16.23,1.19,1.22,141.86,0.0,0.019,Low
90179A,C,0.9,14,35.690000000000005,6,0.0086,3.13,0.1308,5.9483,1.28,0.63,0.75,16.23,1.1897,0.73,85.5,0.0173,0.105,High
90130C,C,0.9,14,35.63,12,0.0172,6.27,0.1406,2.9692,1.28,0.67,0.91,32.48,0.5938,0.69,40.09,0.2467,0.1973,High
90101,C,0.9,14,35.63,14,0.02,7.31,0.1501,2.545,1.28,0.72,1.0,37.9,0.509,0.6,29.79,0.4029,0.2867,Critical
