product_id,abc_class,risk_category,simulated_current_stock,safety_stock,reorder_point,avg_daily_demand,demand_std_dev,lead_time,stockout_probability,days_to_stockout
82553,C,Low,18.37,7.55,9.83,0.1631,1.5759,14,0.0032,112.62
90040B,C,Low,5.94,2.27,3.37,0.0787,0.4738,14,0.0032,75.51
22925,C,Low,10.73,4.5,5.63,0.0801,0.9406,14,0.0032,133.87
22141,A,Medium,98.57,75.71,85.58,1.4106,12.2812,7,0.0032,69.88
85163A,C,Low,4.35,1.69,2.43,0.0529,0.3531,14,0.0032,82.13
21508,B,Medium,201.96,85.12,146.63,6.1516,16.3132,10,0.0032,32.83
22465,A,Medium,104.98,68.62,93.31,3.5265,11.1321,7,0.0032,29.77
22757,B,Low,165.08,85.72,108.93,2.3205,16.4288,10,0.0032,71.14
72038P,C,Low,180.67,75.52,95.55,1.4306,15.7692,14,0.0032,126.29
79532,C,Low,14.25,5.8,7.72,0.1373,1.2105,14,0.0032,103.79
84247L,C,Low,74.46,25.44,45.65,1.4435,5.3124,14,0.0032,51.58
20836,C,Low,9.2,3.91,4.75,0.0601,0.8166,14,0.0031,153.19
84599,C,Low,3.01,1.26,1.57,0.0215,0.2641,14,0.0031,140.25
84801B,C,Low,35.02,14.56,18.41,0.2747,3.0406,14,0.0031,127.49
84597B,C,Low,22.14,8.83,12.06,0.2303,1.8442,14,0.0031,96.14
90095,C,Low,2.55,1.12,1.28,0.0114,0.233,14,0.0031,222.84
20941,B,Low,95.11,49.7,62.43,1.2732,9.5252,10,0.0031,74.7
85231L,B,Low,100.14,51.39,66.25,1.4864,9.8485,10,0.0031,67.37
22780,B,Low,81.48,44.79,51.86,0.7067,8.5841,10,0.0031,115.29
21850,C,Low,51.71,21.09,27.7,0.4721,4.4028,14,0.0031,109.54
90180B,C,Low,2.02,0.83,1.09,0.0186,0.1725,14,0.0031,108.85
22684,C,Low,45.57,16.76,26.49,0.6953,3.4995,14,0.0031,65.54
22972,C,Low,29.84,12.1,16.04,0.2818,2.5259,14,0.0031,105.87
79323W,A,Medium,161.46,120.62,139.89,2.7525,19.5661,7,0.003,58.66
90199B,C,Low,3.17,1.21,1.78,0.0401,0.2536,14,0.003,79.08
22507,A,Medium,219.24,162.99,190.2,3.887,26.4405,7,0.003,56.4
85230F,C,Low,460.01,189.87,242.58,3.7654,39.6443,14,0.003,122.17
22786,B,Low,11.47,5.77,7.64,0.1874,1.1051,10,0.003,61.2
84450A,C,Low,11.08,4.72,5.68,0.0687,0.9846,14,0.003,161.33
21001,C,Low,7.39,2.74,4.25,0.1073,0.5727,14,0.003,68.91
84997c,C,Low,10.77,4.34,5.78,0.103,0.9057,14,0.003,104.51
M,C,Low,263.76,109.54,137.2,1.9757,22.8727,14,0.0029,133.51
47593B,C,Low,28.66,9.78,17.37,0.5422,2.0424,14,0.0029,52.86
84725,C,Low,23.38,9.97,11.85,0.1345,2.0819,14,0.0029,173.84
22829,C,Low,4.05,1.67,2.11,0.0315,0.3496,14,0.0029,128.76
71510,C,Low,33.17,14.23,16.73,0.1788,2.9709,14,0.0029,185.51
35818P,C,Low,74.77,31.92,37.87,0.4249,6.6648,14,0.0029,175.98
21376,C,Low,24.65,10.02,13.04,0.216,2.0912,14,0.0029,114.12
22391,C,Low,18.12,6.88,10.18,0.2361,1.4364,14,0.0029,76.75
22617,A,Medium,123.4,87.23,106.85,2.804,14.1496,7,0.0028,44.01
21917,B,Medium,241.08,110.57,166.26,5.5694,21.1902,10,0.0028,43.29
84360,C,Low,22.19,8.95,11.74,0.1989,1.8694,14,0.0028,111.61
35980C,C,Low,49.3,19.69,26.36,0.4764,4.1106,14,0.0028,103.48
90181C,C,Low,0.86,0.36,0.44,0.0057,0.0755,14,0.0028,150.68
21641,C,Low,51.5,18.96,29.4,0.7454,3.9594,14,0.0028,69.09
21327,B,Medium,54.09,22.86,38.57,1.5708,4.382,10,0.0028,34.43
84875B,C,Low,63.0,26.78,31.71,0.3519,5.5913,14,0.0028,179.0
22908,B,Low,118.04,59.34,77.69,1.834,11.3736,10,0.0028,64.36
17090A,C,Low,18.37,7.5,9.63,0.1516,1.567,14,0.0028,121.13
22486,C,Low,4.98,2.05,2.59,0.0386,0.4282,14,0.0028,129.02
21439,B,Medium,49.97,22.44,34.71,1.2275,4.3001,10,0.0028,40.71
21119,C,Low,0.74,0.31,0.37,0.0043,0.0654,14,0.0027,172.72
22407,C,Low,45.93,18.25,24.42,0.4406,3.8115,14,0.0027,104.23
21279,B,Low,969.61,558.59,584.47,2.588,107.055,10,0.0027,374.66
22056,C,Low,131.85,55.0,67.14,0.867,11.4837,14,0.0027,152.08
22733,B,Medium,147.7,71.21,98.68,2.7468,13.6479,10,0.0027,53.77
85176,B,Low,245.69,129.89,156.26,2.6366,24.8947,10,0.0027,93.18
21493,C,Low,60.37,25.3,30.75,0.3891,5.2829,14,0.0027,155.15
35954,C,Low,119.06,44.59,66.22,1.5451,9.3093,14,0.0026,77.06
22511,C,Low,15.62,5.74,8.82,0.2203,1.1982,14,0.0026,70.92
21706,A,Medium,77.25,56.33,66.13,1.4006,9.1376,7,0.0026,55.16
84706B,C,Low,3.26,1.33,1.69,0.0258,0.2769,14,0.0026,126.54
22942,A,Medium,58.95,44.03,50.17,0.8784,7.1417,7,0.0026,67.11
85060,B,Low,128.83,64.28,84.45,2.0172,12.3193,10,0.0026,63.87
22663,A,Medium,130.44,89.28,112.8,3.3605,14.4823,7,0.0026,38.81
21326,A,Medium,319.37,203.13,279.32,10.8841,32.9509,7,0.0026,29.34
85180B,C,Low,21.49,8.99,10.88,0.1345,1.8778,14,0.0026,159.79
90130B,C,Low,3.65,1.43,1.97,0.0386,0.2979,14,0.0026,94.55
71143,C,Low,16.35,5.87,9.42,0.2532,1.2266,14,0.0026,64.57
21299,B,Low,31.71,17.37,19.69,0.2318,3.3288,10,0.0026,136.84
21833,A,Medium,167.18,108.53,145.29,5.2518,17.6047,7,0.0026,31.83
21987,B,Low,383.66,192.79,250.49,5.7697,36.9494,10,0.0026,66.5
84461,C,Low,7.89,3.13,4.2,0.0758,0.6545,14,0.0026,104.06
79302M,B,Low,31.26,15.97,20.02,0.4049,3.0611,10,0.0025,77.22
90177B,C,Low,3.05,1.24,1.58,0.0243,0.2583,14,0.0025,125.45
20934,C,Low,16.97,6.63,9.09,0.176,1.3842,14,0.0025,96.43
17021,C,Low,394.93,163.01,200.12,2.6509,34.0356,14,0.0025,148.98
85015,B,Low,119.75,64.04,74.67,1.0629,12.2733,10,0.0025,112.66
40018E,B,Low,37.92,19.05,24.55,0.5494,3.6516,10,0.0025,69.03
22119,A,Medium,25.13,16.09,21.83,0.8212,2.6094,7,0.0025,30.6
22390,B,Low,65.38,33.82,41.73,0.7911,6.482,10,0.0025,82.64
90198A,C,Low,6.82,2.47,3.87,0.1001,0.5148,14,0.0025,68.06
20679,A,Medium,368.01,268.05,313.48,6.4907,43.4818,7,0.0025,56.7
90201C,C,Low,7.19,2.77,3.89,0.0801,0.5784,14,0.0025,89.69
20878,B,Low,63.99,31.45,41.99,1.0544,6.0272,10,0.0025,60.69
71028B,C,Low,98.23,40.11,50.0,0.7067,8.3751,14,0.0024,138.99
22706,B,Low,218.53,109.34,140.67,3.133,20.9546,10,0.0024,69.75
72132,C,Low,101.23,41.19,51.87,0.7625,8.6012,14,0.0024,132.76
90210B,C,Low,11.98,4.85,6.13,0.0916,1.0129,14,0.0024,130.84
90209C,C,Low,20.14,7.9,10.63,0.1946,1.6505,14,0.0024,103.53
21679,B,Low,273.17,135.56,176.92,4.1359,25.9808,10,0.0024,66.05
90187B,C,Low,1.69,0.67,0.88,0.0143,0.1409,14,0.0024,117.84
20803,C,Low,20.06,7.22,11.41,0.299,1.5076,14,0.0024,67.09
90164A,C,Low,1.9,0.74,1.0,0.0186,0.1549,14,0.0024,102.08
21034,B,Medium,85.17,31.5,62.9,3.1402,6.0367,10,0.0024,27.12
21239,A,Medium,183.0,114.36,158.39,6.2904,18.5508,7,0.0023,29.09
90162B,C,Low,5.22,2.1,2.68,0.0415,0.4378,14,0.0023,125.91
84970s,C,Low,19.26,7.36,10.35,0.2132,1.5371,14,0.0023,90.34
90122B,C,Low,5.23,2.0,2.8,0.0572,0.4176,14,0.0023,91.44
84665,C,Low,18.15,7.12,9.51,0.1702,1.4876,14,0.0023,106.6
21616,B,Low,36.31,18.33,23.21,0.4878,3.5131,10,0.0023,74.43
22688,B,Low,16.79,8.16,10.93,0.2775,1.5634,10,0.0023,60.49
22642,B,Low,58.29,27.88,38.28,1.0401,5.3428,10,0.0023,56.04
21204,B,Low,120.13,61.25,76.43,1.5179,11.739,10,0.0023,79.14
21033,A,Medium,222.73,160.7,187.55,3.8355,26.0689,7,0.0023,58.07
72051S,C,Low,23.6,9.09,12.6,0.2504,1.8983,14,0.0023,94.26
22290,B,Low,113.81,60.64,70.21,0.9571,11.6212,10,0.0023,118.92
22427,A,Medium,58.59,38.67,49.93,1.608,6.2732,7,0.0022,36.43
37489B,C,Low,1.56,0.63,0.79,0.0114,0.1306,14,0.0022,135.89
21657,B,Medium,14.94,6.71,10.08,0.3362,1.2869,10,0.0022,44.45
85205B,C,Low,13.81,5.14,7.53,0.1702,1.0737,14,0.0022,81.13
85123a,B,Low,33.45,16.83,21.19,0.4363,3.2251,10,0.0022,76.66
20713,A,Medium,401.65,249.28,346.74,13.9227,40.4377,7,0.0022,28.85
47590A,A,Medium,187.25,131.09,157.85,3.8226,21.2652,7,0.0022,48.99
21932,A,Medium,105.47,76.81,88.46,1.6638,12.4601,7,0.0022,63.39
35609A,C,Low,54.17,20.3,29.23,0.6381,4.2382,14,0.0022,84.9
90033,C,Low,2.09,0.83,1.09,0.0186,0.1725,14,0.0022,112.58
22075,A,Medium,100.68,69.27,85.11,2.2632,11.2364,7,0.0022,44.48
84313C,C,Low,4.28,1.53,2.41,0.0629,0.3195,14,0.0022,68.03
84877B,C,Low,24.95,9.91,12.82,0.2074,2.07,14,0.0022,120.3
84531B,C,Low,6.06,2.34,3.2,0.0615,0.4882,14,0.0022,98.53
22468,A,Medium,75.46,51.59,63.66,1.7239,8.3691,7,0.0021,43.77
21494,A,Medium,120.96,82.39,102.38,2.8555,13.3655,7,0.0021,42.36
90192,C,Low,6.43,2.38,3.48,0.0787,0.4974,14,0.0021,81.74
21916,A,Medium,335.97,222.07,285.4,9.0472,36.0232,7,0.0021,37.13
71101E,C,Low,58.48,22.36,30.93,0.6123,4.6684,14,0.0021,95.51
84660c,C,Low,2.37,0.92,1.24,0.0229,0.1916,14,0.0021,103.48
85136C,B,Medium,7.77,3.48,5.23,0.1745,0.6672,10,0.0021,44.52
82587,C,Low,15.8,6.02,8.34,0.166,1.2569,14,0.0021,95.2
82486,A,Medium,90.9,52.07,78.92,3.8355,8.4472,7,0.0021,23.7
22743,B,Low,42.01,19.24,27.84,0.8598,3.6869,10,0.0021,48.86
20761,B,Low,41.91,21.38,26.27,0.4893,4.0978,10,0.0021,85.66
21927,B,Low,46.08,21.33,30.41,0.9084,4.0875,10,0.0021,50.72
51014A,B,Low,244.68,118.41,157.54,3.9127,22.6937,10,0.0021,62.53
84247C,C,Low,13.24,5.26,6.7,0.103,1.0987,14,0.0021,128.52
21757,C,Low,7.77,2.81,4.29,0.1059,0.5866,14,0.0021,73.39
21202,C,Low,41.04,15.38,21.99,0.4721,3.2113,14,0.0021,86.93
22457,A,Medium,255.51,154.62,219.79,9.3104,25.0821,7,0.0021,27.44
90161C,C,Low,8.79,3.15,4.89,0.1245,0.658,14,0.0021,70.61
22386,A,Medium,638.5,369.82,553.43,26.2303,59.9906,7,0.0021,24.34
84597C,C,Low,36.81,13.54,19.85,0.4506,2.8277,14,0.002,81.68
20892,B,Low,10.41,5.31,6.45,0.1144,1.0176,10,0.002,90.99
90186B,C,Low,5.58,2.16,2.88,0.0515,0.4513,14,0.002,108.35
90214O,C,Low,3.13,1.21,1.63,0.03,0.2521,14,0.002,104.17
85163B,C,Low,3.18,1.14,1.76,0.0443,0.2383,14,0.002,71.77
90165A,C,Low,4.7,1.86,2.38,0.0372,0.3879,14,0.002,126.43
21403,C,Low,51.77,18.81,28.21,0.671,3.9281,14,0.002,77.16
21652,B,Low,57.83,25.99,38.5,1.2518,4.9804,10,0.002,46.2
22062,C,Low,21.49,7.97,11.52,0.2532,1.6646,14,0.002,84.89
21499,A,Medium,334.48,201.79,286.66,12.1245,32.733,7,0.002,27.59
21695,B,Low,29.37,13.9,19.01,0.5107,2.6643,10,0.002,57.5
84653,C,Low,1.99,0.76,1.04,0.02,0.1593,14,0.002,99.56
85039C,C,Low,30.08,11.24,16.03,0.3419,2.3477,14,0.002,87.98
21147,C,Low,32.7,12.04,17.71,0.4049,2.5143,14,0.002,80.77
84251C,C,Low,17.18,6.59,8.99,0.1717,1.3759,14,0.002,100.08
46138B,C,Low,4.18,1.61,2.17,0.0401,0.3362,14,0.002,104.23
20903,C,Low,19.58,7.71,9.84,0.1516,1.6103,14,0.0019,129.1
21615,B,Low,35.14,17.75,21.8,0.4049,3.4012,10,0.0019,86.81
22573,B,Low,177.88,81.64,116.52,3.4878,15.6473,10,0.0019,51.0
84279P,A,Medium,69.59,49.98,57.47,1.0701,8.1078,7,0.0019,65.03
90035A,C,Low,2.92,1.12,1.51,0.0272,0.2348,14,0.0019,107.57
20669,C,Low,42.35,14.14,24.44,0.7353,2.9528,14,0.0019,57.6
21926,B,Low,44.6,20.68,29.02,0.834,3.9642,10,0.0019,53.47
20976,C,Low,56.17,19.96,30.95,0.7854,4.1673,14,0.0019,71.52
22599,B,Low,104.8,49.67,66.58,1.691,9.5192,10,0.0018,61.97
35916A,C,Low,8.86,3.48,4.44,0.0687,0.7268,14,0.0018,129.09
22717,C,Low,156.36,58.32,82.17,1.7039,12.1763,14,0.0018,91.77
82613B,C,Low,26.29,8.75,15.16,0.4578,1.8269,14,0.0018,57.44
85216,B,Low,189.01,84.56,124.0,3.9442,16.2063,10,0.0018,47.92
84909A,A,Medium,31.42,23.46,25.55,0.299,3.8059,7,0.0018,105.1
20969,A,Medium,63.36,40.03,53.35,1.9027,6.493,7,0.0018,33.3
85199S,B,Low,252.48,114.86,164.68,4.9828,22.0124,10,0.0018,50.67
22106,C,Low,25.3,9.69,13.01,0.2375,2.023,14,0.0018,106.55
35832,A,Medium,101.7,67.5,84.87,2.4821,10.9494,7,0.0018,40.97
85126,B,Low,18.81,9.5,11.58,0.2074,1.8211,10,0.0018,90.7
85103,B,Low,15.16,7.2,9.56,0.2361,1.3804,10,0.0017,64.23
22647,C,Low,52.77,20.3,26.61,0.4506,4.2384,14,0.0017,117.11
22965,B,Low,103.76,54.12,61.51,0.7396,10.3716,10,0.0017,140.28
21770,A,Medium,215.87,161.06,174.19,1.8755,26.1274,7,0.0017,115.1
22699,A,Medium,189.39,123.34,157.28,4.8484,20.0085,7,0.0017,39.06
20615,C,Low,52.06,19.81,26.58,0.4835,4.1371,14,0.0017,107.66
20856,C,Low,18.24,6.2,10.21,0.2861,1.2951,14,0.0017,63.75
21092,B,Low,4550.65,2463.02,2646.46,18.3433,472.046,10,0.0017,248.08
22383,A,Medium,502.49,296.99,425.62,18.3763,48.1766,7,0.0017,27.34
21577,A,Medium,147.11,102.37,121.03,2.6652,16.6061,7,0.0017,55.2
21710,B,Low,98.94,50.92,59.73,0.8813,9.7585,10,0.0017,112.27
21802,B,Low,170.48,75.14,112.46,3.7325,14.4007,10,0.0017,45.68
22838,A,Medium,16.83,11.39,13.77,0.3405,1.8477,7,0.0016,49.42
47566B,A,Medium,209.67,139.89,172.35,4.6366,22.6928,7,0.0016,45.22
22211,B,Low,34.03,14.8,22.32,0.7525,2.8356,10,0.0016,45.22
20784,A,Medium,9.28,6.54,7.54,0.1431,1.061,7,0.0016,64.89
21548,B,Low,104.87,53.49,63.03,0.9542,10.2506,10,0.0016,109.91
79192A,C,Low,16.04,6.08,8.14,0.1474,1.2689,14,0.0016,108.87
20676,A,Medium,220.18,130.58,185.39,7.8312,21.1816,7,0.0016,28.12
20971,A,Medium,557.05,359.15,462.66,14.7883,58.2594,7,0.0016,37.67
22939,B,Low,29.94,14.85,18.22,0.3376,2.8452,10,0.0016,88.67
21028,C,Low,16.92,6.15,8.9,0.196,1.2848,14,0.0016,86.32
21400,C,Low,28.93,10.98,14.68,0.2647,2.2918,14,0.0016,109.32
84212,A,Medium,1085.69,739.83,884.12,20.6123,120.0126,7,0.0015,52.67
85031B,B,Low,59.86,29.37,36.45,0.7082,5.6285,10,0.0015,84.53
21691,B,Low,17.1,7.52,11.08,0.3562,1.4405,10,0.0015,48.02
84625C,C,Low,46.32,17.25,23.46,0.4435,3.6013,14,0.0015,104.45
22704,B,Low,216.37,92.26,143.04,5.0787,17.6815,10,0.0015,42.6
22325,B,Low,38.25,17.89,23.87,0.598,3.4288,10,0.0015,63.96
85208,C,Low,22.31,7.91,11.93,0.2876,1.6513,14,0.0015,77.6
21214,A,Medium,156.64,107.45,127.52,2.8684,17.4295,7,0.0015,54.61
22795,A,Medium,30.15,20.24,24.69,0.6352,3.2836,7,0.0015,47.47
84907,B,Low,80.97,42.09,47.18,0.5093,8.0669,10,0.0015,158.98
21990,B,Low,84.65,40.42,52.17,1.1745,7.7471,10,0.0015,72.07
82597,A,Medium,56.18,34.58,46.67,1.7268,5.6097,7,0.0015,32.54
22385,A,Medium,373.75,228.74,311.32,11.7969,37.1057,7,0.0015,31.68
85106,B,Low,75.55,37.54,45.45,0.7911,7.1947,10,0.0015,95.5
21065,C,Low,6.24,2.33,3.15,0.0587,0.4856,14,0.0014,106.38
21683,B,Low,62.48,29.37,38.68,0.9313,5.6283,10,0.0014,67.09
21948,B,Low,371.1,191.57,215.43,2.3863,36.7149,10,0.0014,155.51
90133,C,Low,3.58,1.29,1.85,0.0401,0.27,14,0.0014,89.43
22515,B,Low,95.43,46.3,57.57,1.1273,8.8727,10,0.0014,84.65
72799E,B,Low,103.61,50.81,62.27,1.1459,9.7382,10,0.0014,90.42
21268,C,Low,59.08,21.91,29.87,0.568,4.5756,14,0.0014,104.01
22815,C,Low,84.2,28.55,45.93,1.2418,5.9607,14,0.0014,67.81
22230,C,Low,63.35,22.3,33.7,0.814,4.6564,14,0.0014,77.83
21882,C,Low,36.98,12.81,19.94,0.5093,2.6756,14,0.0014,72.61
90070,C,Low,5.37,1.98,2.72,0.0529,0.413,14,0.0014,101.43
22596,B,Low,221.44,99.63,140.42,4.0787,19.0949,10,0.0014,54.29
90164B,C,Low,3.66,1.3,1.89,0.0415,0.2724,14,0.0013,88.12
21507,B,Medium,243.59,94.59,165.98,7.1388,18.1289,10,0.0013,34.12
20681,A,Medium,56.09,33.57,46.19,1.8026,5.4458,7,0.0013,31.11
82578,B,Low,238.2,102.63,153.79,5.1159,19.6688,10,0.0013,46.56
22904,A,Medium,94.22,62.24,75.88,1.9485,10.0971,7,0.0013,48.35
90212B,C,Low,3.98,1.42,2.04,0.0443,0.2971,14,0.0013,89.67
21877,A,Medium,546.1,355.88,443.09,12.4592,57.7294,7,0.0013,43.83
20972,A,Medium,493.99,289.22,408.33,17.0157,46.9155,7,0.0013,29.03
22312,A,Medium,51.1,34.43,41.1,0.9528,5.5846,7,0.0013,53.63
85227,B,Low,163.8,73.82,102.62,2.8798,14.1486,10,0.0013,56.88
22664,B,Low,72.23,33.79,44.27,1.0472,6.4767,10,0.0013,68.98
21532,B,Low,426.74,222.68,242.3,1.9614,42.6781,10,0.0013,217.57
22686,C,Low,44.74,15.44,23.79,0.5966,3.2242,14,0.0013,75.0
22269,C,Low,73.14,26.34,37.66,0.8083,5.5008,14,0.0013,90.48
21382,C,Low,13.96,5.1,7.07,0.1402,1.0654,14,0.0013,99.54
21924,B,Low,21.81,9.55,13.92,0.4363,1.8309,10,0.0013,49.99
84873a,B,Low,14.63,7.3,8.56,0.1259,1.3994,10,0.0013,116.19
22102,C,Low,32.04,11.7,16.09,0.3133,2.4432,14,0.0012,102.26
21470,A,Medium,39.93,25.07,32.41,1.0486,4.0668,7,0.0012,38.07
20839,C,Low,9.71,3.53,4.87,0.0959,0.7365,14,0.0012,101.31
21125,B,Low,146.13,67.73,89.06,2.133,12.9802,10,0.0012,68.51
22568,A,Medium,109.93,66.83,89.42,3.2275,10.8405,7,0.0012,34.06
82607A,B,Low,46.58,20.24,29.47,0.9227,3.88,10,0.0012,50.48
22079,A,Medium,141.0,84.48,115.79,4.4721,13.7041,7,0.0012,31.53
35811A,B,Low,38.47,17.49,23.67,0.618,3.3525,10,0.0012,62.25
85173,B,Low,71.56,34.72,42.47,0.7754,6.6544,10,0.0012,92.29
21634,B,Low,80.53,38.5,48.17,0.9671,7.3783,10,0.0012,83.27
22200,A,Medium,55.01,35.33,44.47,1.3047,5.7316,7,0.0012,42.16
90161D,C,Low,8.21,2.81,4.35,0.1102,0.587,14,0.0012,74.56
21043,B,Low,28.09,13.79,16.4,0.2604,2.6438,10,0.0012,107.87
22064,A,Medium,232.89,141.85,190.4,6.9356,23.0105,7,0.0012,33.58
35241,B,Low,16.45,7.42,10.24,0.2818,1.422,10,0.0012,58.37
20682,A,Medium,78.03,45.54,64.08,2.6481,7.3877,7,0.0012,29.47
22627,A,Medium,35.88,21.57,29.38,1.1159,3.499,7,0.0012,32.15
22476,A,Medium,35.79,23.73,28.48,0.6781,3.8501,7,0.0012,52.78
84458,C,Low,18.48,6.76,9.25,0.1774,1.4122,14,0.0012,104.19
22313,B,Low,51.35,24.35,30.86,0.6509,4.667,10,0.0012,78.89
85184C,B,Low,41.75,17.78,26.88,0.9099,3.4085,10,0.0012,45.88
21408,B,Low,50.99,24.21,30.32,0.6109,4.6398,10,0.0011,83.47
15044B,A,Medium,177.88,125.25,138.79,1.9342,20.3182,7,0.0011,91.96
72800F,B,Low,185.33,93.63,105.39,1.176,17.9443,10,0.0011,157.6
22509,A,Medium,10.83,6.89,8.69,0.2575,1.1175,7,0.0011,42.07
21665,C,Low,107.12,37.46,55.07,1.2575,7.8223,14,0.0011,85.18
21200,C,Low,33.8,11.81,17.36,0.3963,2.4668,14,0.0011,85.3
79163,C,Low,39.68,13.98,20.29,0.4506,2.9199,14,0.0011,88.06
21428,A,Medium,151.0,101.6,118.83,2.4621,16.4805,7,0.0011,61.33
21578,A,Medium,63.93,37.67,52.3,2.0901,6.1099,7,0.0011,30.59
22466,A,Medium,208.61,137.54,165.44,3.9857,22.3121,7,0.0011,52.34
22030,A,Medium,370.59,226.22,298.53,10.329,36.6972,7,0.0011,35.88
90013C,C,Low,5.97,2.07,3.11,0.0744,0.4318,14,0.0011,80.24
22424,A,Medium,43.61,28.19,34.85,0.9514,4.5729,7,0.0011,45.84
84674,C,Low,33.19,11.65,17.08,0.3877,2.433,14,0.0011,85.62
21035,A,Medium,187.63,116.68,151.46,4.9685,18.9267,7,0.0011,37.76
21875,A,Medium,412.75,277.12,324.75,6.804,44.9537,7,0.0011,60.66
20766,B,Low,47.21,22.26,27.94,0.568,4.2668,10,0.001,83.12
22317,B,Low,20.47,8.59,12.92,0.4335,1.6462,10,0.001,47.22
84762B,B,Low,11.97,5.53,7.14,0.1617,1.059,10,0.001,74.07
35971,B,Low,174.31,81.08,103.04,2.196,15.5398,10,0.001,79.38
84509G,B,Low,20.3,8.66,12.8,0.4134,1.66,10,0.001,49.09
21303,B,Low,13.95,6.79,8.0,0.1216,1.3006,10,0.001,114.74
22714,C,Low,152.1,48.83,83.52,2.4778,10.1948,14,0.001,61.38
21051,B,Low,50.27,22.48,30.49,0.8011,4.3079,10,0.001,62.74
21873,C,Low,42.76,13.98,22.93,0.6395,2.9194,14,0.001,66.86
84569A,C,Low,29.77,10.0,15.63,0.402,2.0883,14,0.001,74.07
17165D,C,Low,86.07,29.87,43.55,0.9771,6.2362,14,0.001,88.09
10135,B,Low,295.19,142.68,171.75,2.907,27.3455,10,0.001,101.54
84989A,B,Low,312.59,148.98,178.86,2.9886,28.552,10,0.0009,104.59
51014L,B,Low,154.53,72.04,90.32,1.8283,13.8061,10,0.0009,84.52
85049G,A,Medium,120.13,72.76,95.31,3.2203,11.8034,7,0.0009,37.3
84849D,B,Low,98.51,43.94,59.33,1.5393,8.4212,10,0.0009,64.0
22773,C,Low,51.91,18.03,25.96,0.5665,3.7641,14,0.0009,91.62
85188B,C,Low,72.53,24.48,37.42,0.9242,5.1115,14,0.0009,78.49
22530,A,Medium,519.97,339.51,405.78,9.4678,55.0735,7,0.0009,54.92
22960,B,Low,105.43,51.06,59.43,0.8369,9.7859,10,0.0009,125.97
22101,B,Low,69.93,33.25,40.33,0.7082,6.3727,10,0.0009,98.76
21415,C,Low,16.55,5.7,8.34,0.1888,1.1904,14,0.0009,87.61
22421,B,Low,182.57,79.72,110.82,3.1102,15.2779,10,0.0009,58.7
17129D,B,Low,176.17,84.25,100.34,1.6094,16.1468,10,0.0009,109.46
21818,B,Low,119.85,50.79,74.44,2.3648,9.7344,10,0.0009,50.68
22334,B,Low,191.44,89.72,111.46,2.1745,17.1943,10,0.0009,88.04
21667,A,Medium,16.32,9.75,13.05,0.4707,1.5817,7,0.0009,34.68
85049a,B,Low,34.84,16.52,20.17,0.3648,3.1668,10,0.0009,95.5
21390,A,Medium,305.87,175.48,245.5,10.0029,28.4661,7,0.0009,30.58
22618,A,Medium,33.21,20.71,26.32,0.8011,3.3594,7,0.0009,41.45
21717,A,Medium,65.25,39.72,51.12,1.628,6.4439,7,0.0008,40.08
22311,A,Medium,94.75,62.45,72.57,1.4449,10.1311,7,0.0008,65.57
85093,C,Low,78.79,26.63,39.67,0.9313,5.5599,14,0.0008,84.6
48188,A,Medium,231.19,149.96,178.17,4.03,24.3266,7,0.0008,57.37
84568,A,Medium,1778.77,1140.9,1379.51,34.0873,185.0726,7,0.0008,52.18
21161,B,Low,416.77,202.29,233.11,3.0815,38.7698,10,0.0008,135.25
84596L,C,Low,29.75,9.75,15.48,0.4092,2.0358,14,0.0008,72.72
22450,B,Low,46.8,19.56,29.07,0.9514,3.749,10,0.0008,49.19
84510B,B,Low,107.86,47.83,64.55,1.6724,9.1669,10,0.0008,64.5
22900,A,Medium,111.99,71.9,86.34,2.0629,11.6636,7,0.0008,54.29
21324,B,Low,135.01,63.76,76.46,1.2704,12.2195,10,0.0008,106.28
20724,A,Medium,496.23,259.78,405.83,20.8641,42.141,7,0.0008,23.78
21392,B,Low,2453.5,1247.57,1302.85,5.5279,239.1017,10,0.0008,443.84
90197B,C,Low,3.55,1.2,1.78,0.0415,0.2505,14,0.0008,85.51
21465,B,Low,83.32,39.31,47.27,0.7954,7.5346,10,0.0008,104.75
85045,B,Low,56.74,26.6,32.7,0.6094,5.0988,10,0.0008,93.1
22348,A,Medium,428.52,254.07,338.13,12.0086,41.2139,7,0.0008,35.68
84899F,C,Low,13.98,4.71,7.13,0.1731,0.9827,14,0.0008,80.75
21291,B,Low,98.79,39.88,61.28,2.1402,7.643,10,0.0007,46.16
21211,B,Low,255.66,120.57,142.37,2.1803,23.1075,10,0.0007,117.26
22844,B,Low,24.98,11.16,14.63,0.3476,2.138,10,0.0007,71.86
22310,B,Low,110.77,49.05,65.07,1.6023,9.4,10,0.0007,69.13
22555,A,Medium,401.93,249.49,308.1,8.3734,40.4709,7,0.0007,48.0
20760,B,Low,1751.54,859.03,937.5,7.8469,164.6368,10,0.0007,223.21
37330,B,Low,58.93,26.6,33.74,0.7139,5.0988,10,0.0007,82.56
84532B,C,Low,6.34,2.1,3.18,0.0773,0.4379,14,0.0007,82.11
22033,C,Low,100.41,30.21,55.57,1.8112,6.3088,14,0.0007,55.44
21563,A,Medium,86.91,53.05,66.93,1.9828,8.605,7,0.0007,43.83
20774,B,Low,1267.36,631.51,680.22,4.8712,121.0312,10,0.0007,260.17
